_id,area,content,count,date,like,link,page,title
207,大安區,擔任「金馬52」評審的桂綸鎂接受雜誌專訪，她表示，她正趕拍新電影《德布希森林》，卻遭遇她從影以來最大困難；有場戲她必須在虛實間交替幻想，但歷經一整個下午卻完全出演不來，是她首度沒在時間內完成表演。她去年底花近１億1600萬在大安區買新房，今年搬出來自己住，她表示有時會覺得孤獨，也曾想過結婚，但想到才剛享受一個人生活，就又想再給自己多一點時間。(中國時報)校正編輯：宋亞真,40,2015/10/06 00:00,4080,http://www.chinatimes.com/newspapers/20151006000817-260112,6,結婚與否 桂綸鎂舉棋不定
208,大安區,"國內經濟情勢下修，央行祭出降息半碼救市，不動產市場反應冷靜，惟A級商辦租賃市場仍不乏企業搶租，尤以信義計畫區最受矚目。台灣房屋智庫觀察2012年實價揭露迄今之商辦租金資訊，以100坪以上、每月單坪租金逾3,500元，且非一樓店面使用的高級商辦條件篩選，發現台北市總共有10筆A辦租賃中，就有7筆都坐落在信義區。台灣房屋復興南京特許加盟店商仲副總施光明表示，信義計畫區本被打造成亞太營運中心，區內A級商辦如台北101、國泰金控大樓、統一國際大樓，以及遠雄信義金融中心大樓均名聞遐邇，若以實價揭露統一國際大樓每坪160萬單價，以及金管會對於壽險不動產投報率最低2.875%規範估算，每月單坪租金大概落在3,500-4,000元；而未來尚有「台北南山廣場」，預計2017年Q2完工，高樓層每坪開價月租金破5,000元大關，有望成為全國最高租金之頂級商辦！台灣房屋智庫資深分析師陳炳辰指出，位在松智路1~30號18樓的華新麗華花旗信義大樓，緊鄰新光三越A8，單坪月租金是3,557元；其次是遠雄信義金融大樓，以及台北101，每月單坪租金分別為3,550元、3402元；而最新加入的國泰置地廣場，雖然今年8月的租賃行情為每坪月租金2,992元，但其身處信義計畫區最蛋黃的捷運市政府站旁，知名度又不在話下，破3字頭輕而易舉。陳炳辰指出，同樣是百坪以上商辦大多集中的大安、中山、松山等區，平均單坪月租金大概都在1500~1600元，而整體信義區大坪數商辦平均每月單坪租金為2500元，相較就高出有56.3%~67.8%，但仍吸引大型企業趨之若鶩，該區A辦租賃市場來勢可期。(時周即時)出版編輯：林柏安",41,2015/10/05 00:00,457,http://www.chinatimes.com/realtimenews/20151005003089-260410,7,A辦租金王 花旗信義大樓奪冠
209,大安區,受高持有稅及限貸措施影響，北市今年前8月百坪以上住宅交易僅49件，不到去年全年總量的一半，且幾乎都是103年7月1日前的舊豪宅。此外，今年信義區大坪數住宅交易，僅剩去年的四分之一，反倒是大安區、中山區成為今年豪宅交易熱區。住商不動產統計北市實價資訊發現，北市超過百坪以上的豪宅，扣除預售完工交屋，今年前8月交易件數才49件，不到去年全年總量116件的一半，累計銷售金額約82億元，僅是去年全年268億元的3成左右。觀察北市各行政區，去年百坪以上豪宅交易前3名區域為信義區25件、大安區20件及內湖區18件，今年則是大安區15件、中山區11件及內湖區7件排前三，信義區今年僅剩6件，落居第4名。台灣房屋智庫執行長劉怡蓉表示，有鑑於103年7月1日後完工的新豪宅將被課高額豪宅稅，因此，今年北市百坪以上的豪宅交易，幾乎都是去年7月1日前完工的舊豪宅。大安區今年15筆大坪數豪宅二手交易，有7筆為「瑞安樸石」，屋齡約3年左右；中山區百坪豪宅交易案主要集中在大直地區，包括有「輕井澤」、「首泰三見-月河」以及「瓏山林博物館」，皆屬舊豪宅；唯一一筆新豪宅交易為「松江一號院」。(工商時報),42,2015/10/03 00:00,487,http://www.chinatimes.com/newspapers/20151003000101-260210,7,北市百坪豪宅 交易量銳減
210,大安區,新加坡國立大學今年在泰晤士報高等教育特刊世界大學排名高居亞洲第一，但台大卻跌落至歷年最差，學者分析，關鍵之一在國際化程度；今年不管是新加坡大學還是香港大學，國際化評比都超過95分，然而，台大只有27.7分。英語授課 比例偏低根據台大這幾年觀察，通常是在國際連結評比項目表現較弱，從2011年迄今，在「International Outlook」指標，分別是29.2分、20.7分、24.6分、27.3分、27.5分、27.7分。對比今年亞洲第一的新加坡國立大學，這項指標拿到96.2分，至於港大更高達99.5分的逼近滿分水準。台大特聘教授黃慕萱分析，這項世界大學排名的國際化指標，主要分為國際教師、國際學生、國際論文，這方面台大確實落後星、港、大陸。多位國內大學主管坦言，港、星由於歷史、殖民經驗、地理位置，國際化程度明顯優於台灣，且英語都是官方語言，反觀台灣許多大學在英語授課、使用原文書做教材的比例偏低，正因如此，近年愈來愈多學測70級分以上的優秀學生，選擇赴港、星念大學。沒有錢 很難做交流台大副校長陳良基說，國際交流需要實際走出去，或邀請對方走進來，沒錢的話，光靠打電話、寫e-mail，不可能達到真正國際化。至於國內各大學外籍生人數，根據教育部統計，從95學年的2.7萬人持續增為103學年9.2萬人，比例從2％增為6.9％。教育部國際司認為，台灣各大學外籍生人數在國際上算不錯，以韓國為例，在2011年之後呈現停滯，希望在2023年達到20萬外籍生、占整體大學生的5％。產學合作 成大100分至於產學合作、企業捐贈方面，國內分數最高的是成大100分，至於台大49.6分，分數和新加坡國立大學相近。成大校長蘇慧貞指出，成大已連續多年在產學合作指標都獲得滿分，然而，今年全球已有十多所大學的產學合作都達到滿分，其中包括中國石油大學等對岸大學，來自中央、省、國營事業的挹注，因此，國際的高教競爭很激烈，她希望台灣的政府、社會及企業能夠合作提升高教產業的能量。(中國時報)校正編輯：林宜靜,43,2015/10/02 00:00,22030,http://www.chinatimes.com/newspapers/20151002000390-260102,7,國際化程度 台大落後星港陸
211,大安區,英國泰晤士報高等教育特刊公布2015至2016年全球最佳大學排名，台大排名連3年下滑，跌到167名，不但創歷年新低，而且名次大幅落後台灣主要競爭對手的新加坡國立大學26名、北京大學42名、香港大學44名、首爾大學85名，居「亞洲四小龍」各國最TOP名校之末。大學排名 台四小龍居末此次被排上榜的大學家數共800所，是去年400所的2倍。美國加州理工學院連續第5年奪冠，第2、3名是英國牛津大學、美國史丹佛大學，至於去年第2的美國哈佛大學，今年下滑到第6。在亞洲部分，去年的龍頭東京大學全球排名23，今年掉到43名，而新加坡國立大學今年排名26，雖比去年掉了1名，但仍是亞洲各大學的首選。其次是北京大學排名42，北京清華大學第47，該兩所大學均較去年排名為優；南韓第一名校首爾大學也從去年50名退至85名。台大是台灣唯一進入前200大的大學，排名第167，是連續第3年下滑，相較於2011年第115名，倒退了50多名。  至於清大、交大，2011年排名分別為107、181名，今年清大排名近300，交大則掉到300名以外，都創歷年新低。投資少 巧婦難為無米炊教育部長吳思華指出，世界各國都在對高等教育做大幅度的投資，但國內的高教投資沒有增加，比起國外知名大學所得到的資源，國內大學的經費是相對較少。吳思華說，高教經費近年來都維持穩定的數字，短期內也不會給更多，必須多方面開源，才能讓國立大學有更多資源及經費可以運用。台大校長楊泮池分析，泰晤士報排名把「產業研究經費」作為指標，這部分受限國內法令，相對其他國家較少，相對較吃虧。儘管如此，但台大在產業研究經費的募集成果斐然，2011年這部分的分數35.7，6年來逐步攀升，今年的分數快到50了，顯示在政府阮囊羞澀的情況下，台大仍努力尋求企業界的奧援。政府不給力 只能靠企業楊泮池表示，高教經費當然與大學競爭有關，台大在進步，但其他國家的學校進步更多，台大現在很多新聘的老師，沒多久就被香港或新加坡等國的名校以高薪挖走，好的老師無法留下來，是高教發展的隱憂。(中國時報)校正編輯：吳毓敏,44,2015/10/02 00:00,8286,http://www.chinatimes.com/newspapers/20151002000378-260102,7,泰晤士報高教排名 台大排名直直落
212,大安區,便利的交通建設向來是房價保證，台中市首條捷運綠線，貫穿七期、八期重劃區，今年四月停工後日前已復工，為沿線房市再度注入強心針。台中捷運綠線於2009年動工，行經松竹路、北屯路、文心路、建國北路等重要聯外道路，抵達位於烏日的高鐵台中站。今年四月，北屯路與文心路四段交叉口附近的捷運工程，因鋼樑掉落造成意外，台中市政府宣布捷運綠線全線停工。日前，台中市政府通過捷運綠線復工及交通維持計畫，激勵沿線房市。台中市建築經營協會理事長林正昇指出，交通建設一向是房市的利多，捷運綠線是台中市第一條捷運，沿文心路連通北屯、南屯到高鐵站，完工通車後將大大縮短民眾往返台中市及外縣市的時間。他說，綠線行經的七期、八期，是台中市最精華地段，便利的交通建設將帶來更多人口移入，未來完工後，台中市的七、八期如台北信義、大安區，成燙金地段。看好捷運後勢潛力，台中建商早已在捷運沿線布局，如雙橡園開發於大墩十四街推出「雙橡園V1特區」，鄰近捷運G10站，規劃每戶77~91坪換屋產品，每坪開價50~60萬元；位於惠文路與大墩十街口的「1617新案」，預計今年進場，受惠捷運利多，及面對文心森林公園綠海的優勢，目前已累積逾300組客戶。而慶仁建設於惠中路、大墩七街口推出「慶仁林境」個案，規劃88~176坪，距離捷運綠線僅約5分鐘，且鄰近大墩國中、大墩國小明星學區，對面即為南屯公園，每坪開價65~75萬元。另外，八期重劃區也受惠捷運，推案不斷。包括指標個案「遠雄文心匯」，距捷運G12路程約3分鐘，坪數規劃33~57坪，每坪開價40~45萬元。同樣位於八期的「聚合發湖心泊」個案，距捷運G12站路程約5分鐘，規劃53~72坪，每坪喊出36~45萬元。至於精銳建設也在永春東三路推出「精銳旅建築」個案，基地位於楓樹里，鄰近捷運綠線G15站，規劃坪數47坪，四周擁有楓樹溪、楓香公園、環保公園、環保公園等休憩空間，明年完工交屋，捷運加上優質生活環境，每坪開價30~33萬元。群義房屋市政店店長蔣海芃表示，近年來台中市人口持續成長，七期重劃區每逢假日即塞車，以大眾運輸工具紓解人潮，已成趨勢；台中市實施持卡搭公車可享十公里免費，有效培養搭車族群，提升搭大眾運輸工具風氣。他說，未來捷運綠線完成後，將連接高鐵台中站，民眾可以很方便地往來桃園機場和外縣市，對沿線房市有正面助益，而捷運宅抗跌性高，很保值，現在入手正是時候。蔣海芃建議，現階段房市觀望氣氛仍濃，主因是消費者信心受影響，並非建案品質打折扣，此時挑選品牌建商、鄰近捷運的建案，是抗跌保證。(中國時報),45,2015/10/02 00:00,1329,http://www.chinatimes.com/newspapers/20151002000492-260102,7,保值又抗跌 捷運宅卡位夯
213,大安區,鋒面過境大雨報到，中央氣象局凌晨2時45分針對新竹以北7縣市發布大雨特報，北市部分地區凌晨出現瞬間大雨，2點到3點文山區下了72毫米、大安區公館70毫米、新北市永和64毫米、新北市三峽也測得60毫米雨量。氣象局表示今天（2日）受到鋒面通過、東北風增強影響，北部東半部雲量增多，仍有短暫陣雨發生的機率，提醒民眾留意天氣訊息。昨天台灣附近風場為偏南風，各地高溫悶熱，溫度大都在30度以上，台北最高溫測得33.8度，但今天受到鋒面及東北風影響，氣溫明顯下滑，上午7時北部地區僅23度，民眾外出會明顯感受到溫度驟降，稍有涼意。今天北部高溫約在27至29度間，中南部則是31至32度。氣象局提醒早出晚歸的民眾記得帶件薄外套備用以免著涼。氣象局上午8時25分發布大雨特報，受到鋒面影響，基隆北海岸、宜蘭地區及大臺北山區有局部大雨發生的機率，請民眾注意瞬間大雨、雷擊及強陣風。上午過後隨著鋒面逐漸東移進入東部海域，降雨將會減少，但隨著東北季風南下，迎風面的北部及東部仍有局部短暫雨且稍轉涼，中南部則是有午後局部短暫雷陣雨，提醒民眾留意天氣訊息。(中時電子報)出版編輯：林柏安,46,2015/10/02 00:00,25445,http://www.chinatimes.com/realtimenews/20151002001764-260405,7,鋒面通過降溫有雨 北北基、宜蘭大雨特報
214,大安區,颱風杜鵑遠颺，昨（1日）全台天氣逐漸回穩，不過今（2日）凌晨2點輕度颱風形成，預估對台灣無直接影響。然因受到颱風外圍環流影響，明天起南部要慎防大雨。據氣象局資料顯示，輕度颱風彩虹（編號第 22號，國際命名 MUJIGAE），中心位置位於北緯 15.5 度，東經121.2度，以每小時21轉25公里速度，向西北西進行。颱風中心氣壓 998 百帕，近中心最大風速每秒18 公尺，瞬間之最大陣風每秒25公尺，七級風半徑 100 公里。推估目前「彩虹」颱風暫時對台灣無影響，然受到颱風外圍環流影響，明天起南部要慎防大雨，請外出民眾出門要攜帶雨具。此外，另有一個熱帶性低氣壓形成，據氣象局資料顯示，目前在北緯18.5度，東經167.5度，即在威克島南南東方近海附近，有一個熱帶性低氣壓政向西緩慢移動，有發展為輕度颱風的趨勢。另天氣不穩定，今天凌晨大台北局部地區因為鋒面加上地形造成的加強作用，出現瞬間大雨還有打雷閃電，大安區公館的時雨量甚至一度高達78毫米，目前雨勢已稍緩和。中央氣象局凌晨2時45分發布大雨特報，氣象局提醒，凌晨至上午新竹以北包括北北基和桃園、新竹縣市及宜蘭地區有局部大雨發生，須注意瞬間大雨、雷擊及強陣風。(中時電子報)出版編輯：林宜靜,47,2015/10/02 00:00,38695,http://www.chinatimes.com/realtimenews/20151002001254-260401,7,輕颱「彩虹」今晨形成 明起南部防大雨
215,大安區,背對馬路等公車？台北市議員王欣儀昨天質疑，2016世界設計之都台北市公車候車亭提升計畫，耗費委託設計監造費222萬多元，卻設計出椅背在外側的新式候車亭，也就是民眾坐下等車時，背向馬路，完全看不到公車，既沒有功能性，也毫無設計感可言。對此，北市文化局長倪重華坦言，這的確是失敗的設計。王欣儀昨天在市議會教育部門質詢時，提出日本候車亭照片對照北市新式倒懸式候車亭。她表示，這樣的設計不僅上車動線不便民，等車民眾還必須起立轉身180度，才能查看公車是否到站；若把椅背拆掉，又會因椅子太靠近外側，導致民眾的一半身體會露出於站體之外，必定慘遭日曬雨淋，況且，毫無設計感可言。北市文化局長倪重華昨天看到照片後，坦言這是失敗的設計，不過他說自己並未經手此案，不清楚設計及決策過程，回去會再檢討並調整。北市公運處副處長林麗珠也說，新式候車亭的座椅的確不易看到公車到站。但她強調，倒懸式候車亭是為了配合人行道寬度設計，因為有些人行道寬度不是很寬，又有行道樹，若設置其他款式候車亭，會讓行人行走空間受到阻礙，因此文化局設計團隊經過討論，才設計出該新式候車亭，目前已在88站設置101座。另外，王欣儀也批評，大安區金山潮州街口的新式公車亭自7月底設置完成後，至今已逾2個月，卻因無法通電，導致可供公車司機辨識的乘車服務按鈕、提高照明用的環繞LED光帶無法啟用，形同虛設，也要求市府檢討。林麗珠說明，目前設置完成101座新式候車亭，僅有13站已完成通電，其他候車亭有些因路平管制，無法開挖拉線，有些則正陸續申請用電中，預計明年6月前完成33站送電。(中國時報)校正編輯：吳毓敏,48,2015/10/02 00:00,3862,http://www.chinatimes.com/newspapers/20151002000546-260107,7,背對等公車 倪重華：失敗設計
216,萬華區,國民黨總統參選人洪秀柱昨日發表一人一厝「公民住宅」政策，蔡英文競選辦公室政策委員會執行長張景森批評是「失敗國宅政策翻版」。名嘴黃智賢今日在臉書指出，洪版公民住宅以點數登記排隊、最久保證5年內一定輪到、不得在一般市場買賣，只能賣回給政府，都比過去國宅政策公平合理，張景森用錯誤資訊罵街，證明空心菜還是只能賣空心。黃智賢表示，「買不起房」是雙北居民最嚴重而急切的問題，租房子並非生活痛苦主要來源，蔡英文提出8年蓋20萬戶出租的社會住宅，但會不會最後像柯文哲一樣租不掉呢？以前國宅是用抽籤，中籤像中樂透，買到的人可在一般市場出售，賺取暴利，但洪秀柱強調用點數登記排隊，比如說單親、三代同堂，最久5年內一定輪到你，保證買得到，並且效法新加坡國宅成功案例，嚴格限制不可轉賣到一般市場，讓人確信好康是吃得到的餅。黃智賢臉書全文：洪秀柱的住宅政策，張景森你懂了嗎？昨天洪秀柱推出一人一厝的「公民住宅」。洪秀柱的「公民住宅」政策，顯然比蔡英文要蓋20萬戶出租的社會住宅，有料得多。張景森儘管形式上趕緊提出批判，但顯得疲弱乏力，無法真正反駁洪秀柱的主張。因為這是一個真正紮實，真的可以讓勤奮工作，卻買不起房子的人實現夢想的好案子。1 買這一點我就喜歡。華人喜歡買房子。擁有一個產權屬於自己的家，心才會踏實。我不是說，租房子不好，或是說，政府不該介入，建構一個更好的租屋市場。而是說，「買不起房」，在雙北是一個比較嚴重而急切的問題。台灣的房屋出租市場，並不是主要的生活痛苦來源。痛苦的原因是買不起。蔡英文的案子，是8年要蓋20萬戶出租的社會住宅。蔡英文花那麼多錢去蓋出租宅，會不會像柯文哲一樣租不掉呢？而洪秀柱提出的案子，是改革過去國宅政策錯誤的，一個新方程式。是好案子，得分。2 不是抽籤，而是排隊以前國宅最不公平的，是用抽籤的方法，可不可以享受到國宅， 要靠手氣和中籤率。連前一陣子的合宜宅，都還是用抽籤的方法。洪秀柱用登記和排隊，保證買得到，這就讓人可以確信，這個好康，不是天邊的雲，而是確實吃得到的餅。得分。3 5年內，累積點數大家用點數排隊，比如說單親、三代同堂等等。但是不論如何，登記排隊之後，最久保證5年內一定輪到你。所以一邊排隊一邊存錢，最長5年的等待期，是完全可以接受的。得分。4 大台北地區，3房兩廳600萬總價600萬，3房兩廳，在大台北，交通方便的地方。當然，不會在信義計畫區，但是30到40分鐘到市中心。這樣，對一般人，可以接受。得分。5 賣回給政府這是一個有土地的房子，不是地上權。買了，就是你的。但是如果要賣，要賣回去給政府。政府用你當初買的價錢，加上通貨膨脹和國民所得的指數，讓你有獲利，但是沒有暴利。比如說，你買了600萬的房子，住了15年，你賺了錢，要買更好的房子。那把房子賣回給政府，可能拿到650萬或700萬。就可以當作換屋基金。公民住宅只能賣回給政府，而不能在一般市場，用市價賣，就不會像以前的國宅那樣，中了籤像中樂透，讓買到國宅的人賺走暴利。這個機制，就是新加坡國宅之所以成功的原因之一。得分。他們都說洪秀柱沒有行政經驗。不過洪秀柱提出的政策，像證所稅等等，每個政策都很漂亮，而且可行。公民住宅，更是嚴重得分。6張景森批評洪秀柱說不可行，可是批評的內容，卻正好證實了洪秀柱政策可行。他說新加坡之所以成功，就是要嚴格限制不可以轉賣到一般市場。他不知道，洪秀柱就是限制只能賣回給政府嗎？至於他批評洪秀柱用「公宅彩券」或是勞退基金來籌措財源，就更離譜了。蔡英文8年20萬戶出租宅起碼需要5000億。財源根本不像洪秀柱的財源，明確而有效。民進黨派出張景森，用錯誤的資訊來罵街，有點LOW。空心菜，還是只能賣空心。(中時即時)文章來源：黃智賢臉書出版編輯：林芳如,1,2015/09/23 00:00,36087,http://www.chinatimes.com/realtimenews/20150923002162-260401,1,張景森批洪版公民住宅 黃智賢：空心罵街
217,萬華區,新北市環保局訂定《新北市檢舉違反水汙染防治法案件獎勵辦法》，昨通過市政會議審議，明訂檢舉獎金依違法情形可拿罰鍰10至20％獎勵金，「窩裡反」獎勵金則達50％；另，環保局表示，辦法明訂獎勵金不隨訴願追回，保障檢舉人權益，預計11月初上路。環保局依據今年2月修正的水汙染防治法規定，訂定《新北市檢舉違反水汙染防治法案件獎勵辦法》，22日於市政會議通過審議。其中訂定檢舉獎金可拿實收罰鍰10％的獎勵金，但若有放流水超標限值5倍以上、繞流、稀釋或廢水注入地下水、排入土壤等情節重大者，獎勵金則是實收罰緩20％。另外，現職或離職員工「窩裡反」檢舉獎金最高則達50％。環保局長劉和然表示，自紀錄片《看見台灣》上映後，水汙染檢舉案件大增，但原本的法規最高卻只能罰60萬元，今年2月中央修法後，將罰鍰提高至2000萬元並加重刑責，地方政府也依法訂定相關獎勵辦法，盼民眾共同參與，守護環境。劉和然說，獎勵辦法除明訂獎勵金比例，也明訂若非檢舉不實，檢舉獎勵金不會隨業者訴願而追回，保障檢舉人權益。不過，環保局提醒，民眾檢舉時必須要提供真實姓名及相關資料，才能領取檢舉獎勵金；若匿名檢舉，即使後續開罰，檢舉人也無法領取獎金。(中國時報),2,2015/09/23 00:00,239,http://www.chinatimes.com/newspapers/20150923000589-260107,1,檢舉水汙染 窩裡反獎金50％
218,萬華區,2015走讀大安文化節已圓滿結束，結合彩繪畫出大安區路街巷弄的故事，讓大安區變得充滿人文氣息，大安區長蘇素珍昨表示，大安區公所將路街巷弄的故事融合彩繪，未來將繼續透過里民的巧手，在龍門里活動場所畫出昔時台北教育大學風貌，讓路街巷弄彩繪在城市角落留下記號。大安區公所推出的一連串基層藝文活動，除了先前在黎孝公園重現黎孝里昔日農田風光及臥龍水圳外，此次又在台北多元藝術空間青少年發展促進會創辦人鄭子靖支持下，由他帶領城市記號藝術家傅星翰等人，結合在地里民及志工在市民大道下方，讓台鐵縱貫線重新再浮現於地面上。鄭子靖表示，在藝青會成員的努力下，西門町原本雜草叢生、流浪漢聚集的電影公園，現已布滿了彩繪作品，所以希望藉由這次的活動將彩繪帶入東區的路街巷弄中，帶動更多的人文發展與傳承，也讓更多人認識彩繪藝術。蘇素珍也指出，大安區公所推出的一連串文化活動，結合在地歷史及特色，未來仍將繼續擴展推動，並將在虎嘯里畫出圍牆後的故事─和平新莊，透過街頭彩繪，讓充滿水泥牆的都市，變得更美。(中國時報),3,2015/09/23 00:00,727,http://www.chinatimes.com/newspapers/20150923000587-260107,1,大安區故事 彩繪在街弄
219,萬華區,"儘管全台房市冷清，但大台中地區因公共建設陸續到位、房價合理化，吸引不少外縣市人口持續湧入，輕移民風潮帶動自住買盤。今年一至八月份台中市建物移轉棟數較去年同期減少16%，不過仍是五都中降幅最少的都會區，且房市交易熱度居首，特別是鄰近綠園道、永久棟距大的優質環境，更是許多人購屋首選。人口流動跨縣市移居形成輕移民現象，尤其是高鐵通車八年來，帶動西部一日生活圈風潮。內政部統計資料顯示，全台六大都會區今年以來人口遷入正成長排行，分別是桃園縣31225人、台中市13926人、台北市1129人、台南市793人、高雄市-761人，以及新北市-747人。此外，根據交通部統計，高鐵載運旅客人次連年成長，103年全年旅客總人次48,024,758人次，比102年增加1.1%，今年1-6月總載運人次也達24,766,800人次，除了台北站進出698萬人次居冠之外，台中高鐵站以467萬人次居第二位、高雄左營站則以401萬人次佔第三。鄉林不動產研究室表示，高鐵站通勤、商務或者旅遊進出旅客多，相對地代表該區經濟和商業活絡，而都會區人口成長數之多寡更直接影響消費能力及房市買氣。近年移居台中搭高鐵來回台北、新竹的通勤族愈來愈多，使台中市人口持續增加、連動不少購屋潛力客層。如座落台灣大道上的「鄉林皇居」，約有二成住戶是高鐵通勤族，他們喜歡台中居住環境、房價又僅有台北三分之一，決定把工作和住家環境完全分隔開來。鄉林建設副總方偉民指出，台中市自2010年縣市合併升格之後，區域內人口直線成長，中市擁有中部五縣市的消費潛力，加上中科帶來的就業機會穩定及各項重大公共工程先後完工，房市近年持續受青睞，不少外地客跨區購屋。包括「鄉林皇居」個案已進入倒數結案，而園道宅熱銷造成「鄉林艾美」個案三個月完銷紀錄，也激勵公司乘勝追擊再推出科博館特區「鄉林美術館」個案。鄉林不動產研究室表示，鄰近綠園道、享有居住大棟距自在空間是許多換屋客層購屋族的夢想，台中市重劃區綠地大、公園多，吸引鄰近縣市民眾輕移民。而連結市中心台灣大道二側的草悟道更因聚集合文化、創意、商機、自然、環保等多元價值，擊敗七期夏綠地十字綠園道，在2014年「台中市最美、最宜居的綠園道」網路票選活動拿下第一名寶座。方偉民說，科博館特區居草悟道最前段，除了擁有8.7公頃的綠地空間外，還有廊道1.1公頃，再加上4.5公頃植物園區串連成13.2公頃綠帶，媲美台北市大安區的仁愛敦南綠蔭大道，園道名宅房價仍歷久彌新。(中國時報)",4,2015/09/23 00:00,5312,http://www.chinatimes.com/newspapers/20150923000443-260102,1,搭高鐵通勤 輕移民台中夯
220,萬華區,年度大檔「928檔期」將屆，寶徠（1805）、國建（2501）、冠德（2520）、宏普（2536）、興富發（2542）、華固（2548）、遠雄建（5522）等上市建商，紛紛領軍衝鋒推出新案，其中以寶徠總銷80億元的「寶徠華城花園廣場」規模最大，估計這一波檔期上市建商就囊括310億元的新案。房市買氣觀望氣氛不減，然而年度最後一波大檔「928檔期」可望延續到「雙十檔期」，廣告攻勢往往可以一氣呵成，呼喚剛性自住需求、及觀望中的買氣早日回籠，不少上市建商已準備好搶攻這一波。寶徠建設才成功售出苗栗土地，估計可貢獻EPS 3元以上，可望讓今年順利虧轉盈。最近將推出新北市新店大案「寶徠華城花園廣場」，總銷高達80億元。國建上半年EPS已創歷年同期新高，達1.11元，前8月營收也激增近5成、達65.16億元，今年獲利高成長已老神在在；最近928檔期趁勝追擊，將推出總銷19億元的內湖「沐善」，位於行善路，罕見主打2+1房和3+1房的小宅產品，被視為第4季的大熱門。冠德上半年獲利不如預期，EPS為-0.07元；最近與高鐵聯合開發的林口A9站已完工，且完成配比，預計第4季推出總銷20億元的捷運共構「冠德鼎捷」，預期賣相不錯。太子位於新北市新店的「W太子」，也即將登場，總銷約15億元。上半年大賺、EPS達2.68元的宏普，將推北市大安區「TRUMP PARK」，總銷約15億。聯上開發（2537）將推出桃園大園「聯上發現園區」，總銷達50億元。「股王」興富發今年在北台灣都會區推案相對沈寂，多以未售完餘屋為主，928檔期將推新竹竹北新案，總銷20億。上半年EPS「獲利王」華固，EPS已6.82元，第4季推案不手軟，其位於新北市土城的大案「華固新代田」，將委託新聯陽實業推出，總銷約50億元，「928檔期」不缺席。由於每坪可望開出4字頭的親民價，也被視為第4季的大熱門之一。今年前8月營建股「營收王」遠雄建，上半年EPS已達4.2元，「928檔期」將推出新北市新莊「遠雄國匯」，總銷約20億元；新竹竹北「當代匯」也將登場，總銷25億元。(工商時報),5,2015/09/21 00:00,1281,http://www.chinatimes.com/newspapers/20150921000211-260206,1,國建冠德推新案 搶賺928財
221,萬華區,甄選入學已成為大學入學主流，部分大學科系的指考分發名額只剩2成，引發質疑。台大註冊組主任洪泰雄表示，今年台大約有110名新生辦完註冊就休學，其中60人是透過「個人申請」錄取，還有補習班整批帶去重考，因此，他呼籲甄選比例不應該超過50％。大學入學主要分為採計學測的甄選入學（繁星推薦、個人申請）、採計指考的「考試分發」。根據教育部統計，100學年至104學年各管道核定名額，「個人申請」從35％增為48％，「繁星推薦」由7％提高為12％，至於「考試分發」從49％減為32％。分發剩2成 弱勢更無望洪泰雄批評，「個人申請」名額日增，但弱勢學生沒錢學才藝、家長沒空指導科展、交不出多校報名費，錄取機會受限，將導致窮人無望。洪泰雄認為，今年台大約有110名新生辦完註冊就休學，其中60人是透過「個人申請」錄取，還有補習班帶整批學生去重考，原因可能是「考試分發」可填100個志願，但甄選志願只有個位數。他主張，大學甄選名額不要超過五成。台科大教授林顯群提到，部分大學科系「考試分發」名額只剩2成，導致許多學生必須在甄選階段被迫先屈就，以免錯失絕大多數的錄取機會。洪泰雄更批評清華大學在「個人申請」推出「團體面試」，花了一整天其實大部分在宣傳自身科系，不參加還不行。也有教授持相反意見不過，也有台大教授持不同觀點。台大公共衛生系教授季瑋珠認為，透過甄選進入大學的學生，事先會花比較多的時間去認識申請的科系，系上也可以經由面試去瞭解學生，因此，進大學後的表現比較穩定，她希望甄選比例能提高到一半以上。季瑋珠分析部分指考考生是透過落點分析進入大學，有些人是被分配到不滿意的科系，根本沒報到，以公衛系為例，去年有2名指考考生轉到電機、藥學系。至於清大、靜宜大學近年來針對各管道入學學生進行學習表現追蹤調查，以「繁星推薦」最佳，其次是「個人申請」，至於「考試分發」較不理想。(中國時報),6,2015/09/21 00:00,7439,http://www.chinatimes.com/newspapers/20150921000330-260102,1,台大110新生 註完冊就休學
