_id,area,content,count,date,link,page,pk,title
316,大安區,〔記者陳炳宏、鍾泓良／台北報導〕從小領有身心障礙手冊的小松日前接到兵役調查通知單，小松的母親林媽媽（皆化名）激動質疑，身心障礙手冊從小就鑑定領取，區公所社會課都有資料可查，為何兵役課還要求民眾申請免役，甚至要當事人到場鑑定？台北市兵役局兵調體檢科事後澄清，男性到了當兵年紀都會通知調查，家屬只要提出書面申請，身心障礙者不須到場，即可不用當兵。林媽媽說，小松患自閉症，難道軍醫能在幾分鐘內由外表判斷適不適合當兵？為何還要父母為此再一次出面奔走，宣告自己小孩有問題？難道政府宣稱的無紙化作業都喊假的？林媽媽說，她已經依承辦人員指示上網填表，卻還要求她再附書面申請表及身心障礙手冊，且兵役課員宣稱，申請也不保證一定通過。台北市兵役局兵調體檢科表示，家屬只要提出書面審查申請、法定資料，經過社會課鑑定資料後， 符合身心障礙者，不須到場，即可不用當兵。由家屬提出申請是一般正常程序，應是承辦人員說明不清，造成家長誤解。大安區公所兵役課課長鄭欣美表示，書面申請可以透過電子郵件或傳真的方式遞交申請書，無須親自臨櫃辦理，若是家長仍覺得不方便，他們也可以安排專人到府協助填寫。,17,2015-10-24,http://news.ltn.com.tw/news/life/paper/926228,2,ltn00317,扯!身障竟收兵單/還被要求到場鑑定 母痛批
317,大安區,〔記者郭逸／台北報導〕台北市長柯文哲全面檢討大眾運輸及交通設施的收費方式，自YouBike租借前卅分鐘免費改收費五元，計程車漲價後，路、街免費路邊停車格也已陸續收費，巷、弄車格十二月一日也將全面收費，將以最低費率（每小時廿元、每次卅元）為制價基準，但柯上任後不斷調漲交通費用，已遭基層里長怒斥「令人反感」。北市大眾運輸及交通設施今年「漲」聲不斷，YouBike四月起租借前卅分鐘從免費改收五元，路邊免費停車格陸續收費，巷弄車格十二月一日統一收費，計程車費漲幅高達廿二％；而公車全票調整為十六元，待議會審核；貓纜全票五十元預計漲為九十元、捷運八折優惠也研擬取消。柯文哲因此急踩煞車，前天在議會備詢時坦言，使用者付費不是唯一準則，除貓纜延至明年再漲，昨也宣布路邊停車格以最低費率為收費原則，並依據區域、流量、時段訂定差別費率，企圖挽回民心。但交通局長鍾慧諭仍表示，「使用者付費」為北市大眾運輸工具的收費原則，將加強溝通；但她強調，漲價可減少政府支出，建置其他資源，也是為民謀福利。內湖區石潭里長廖煒國坦言令人反感，即使民眾反彈，市府卻「霸王硬上弓」，「這一屆里長真的難做」。大安區龍淵里長汪吉秋也說，柯市府須加強與基層的聯繫。市議員許淑華也認為，巷弄停車格及部分停放車輛較少的冷門路段應以「次數計價」，否則每小時廿元仍是沉重負擔。市議員陳孋輝說，社會景氣差，薪水凍漲，柯文哲堅持自己的正義，卻不符民眾生活現況，「身為父母官要多為市民著想」。市議員何志偉也說，使用者付費是好事，但一般人只會覺得「錢變少了」，柯市府應加強溝通。鍾慧諭認為，計程車、公車收費已多年未漲，才會陸續調整為「合理價格」，未來會盡力在政策與民意間取得平衡。,18,2015-10-24,http://news.ltn.com.tw/news/local/paper/926453,2,ltn00318,〈台北都會〉交通設施運費全漲 里長：令人反感
318,大安區,記者林欣漢／專訪．攝影洪仲丘案、太陽花學運後，公民力量興起，時代力量組黨後，中央研究院前研究員黃國昌原本只將自己定位為抬轎者，作家馮光遠也曾說過要以「本人此生無黨無派」當做墓誌銘，不過，兩人最終還是走上參選這條路。黃國昌參選新北市第十二選區（汐止、金山、萬里、瑞芳、平溪、雙溪、貢寮）、馮光遠參選新北市第一選區（淡水、八里、石門、三芝、林口、泰山），這兩位自喻黨內毫無創意及最有創意的人才，會帶來什麼樣的選戰火花，令人好奇，也為選戰增添許多話題。一個學者，一個文人，為何「撩落來」參選，還選擇偏遠地區？黃國昌說，這應該追溯到二○一三年下半年公民組合的時候，他希望能有一股代表進步價值的改革力量到國會去，但他自己是否參選放在後面選項，但隨著整個情勢的發展，愈來愈多年輕人願意跳下來、站在第一線，讓他很難選擇站在第二線。馮光遠則說，去年參選台北市長，他基本上是一個人打拚，但那次經驗讓他感受到團隊很重要；那場市長選舉，他深信自己展現出政治人物應有的高度，覺得應該繼續把這份能量帶下去，所以這次加入時代力量參選。他笑著說，他的個性是一旦堅持要做這件事，就盡力去做，例如他要推動同志平權，就寫了喜宴，長年寫給我報報也是如此。小中風住院出來、把罷免立委活動當成復健，「我年紀雖然大一點，可是心智挺年輕的」。談起兩人結識過程，黃國昌說：「反媒體壟斷運動時，有不少媒體、文化人基於對中時的感情，或不想得罪蔡衍明，對我發起拒絕中時運動不以為然，但曾任中時副總編的光遠第一時間跳下來力挺，他願意堅持正確價值做這些事，我那時候滿感動的。」一般人可能會認為馮光遠搞笑、不太正經，但黃國昌說，他看到的是馮光遠對理念、價值的堅持。黃國昌形容：「有一個人在賽跑，跑到一半，看到旁邊巷子有人在吵架，一般人會繼續跑，光遠就會進去巷子看在吵什麼，本來要去關心的，反而成為當事人，這種見義勇為、愛打抱不平的個性，例如與吳宗憲的辯論事件，就是光遠可愛的地方。」馮光遠說，反媒體壟斷運動的時候開始知道黃國昌這個人，他在中時工作廿幾年，誰是爛咖、誰是好咖，他很清楚，所以看到中時裡最不堪的一些人出來修理黃國昌時，覺得這不只是黃國昌的事情，加上台灣以後的言論自由可能會被這樣程度的人控制，擔心前輩們為民主自由的犧牲奉獻全部白費，覺得一定要出來，「活到這個年紀，怎麼可能再去妥協什麼」。其實兩個人都有一股堅持的人格特質，彼此價值觀也接近，馮光遠說：「就好像一個籃球隊，球員素質差不多，知道什麼時候要傳球，一個眼色就交代了，會很放心。」黃國昌說，原本有很多聲音希望他去中和選，把國民黨立委張慶忠拉下來，但他跟中和一點地緣關係都沒有，因此決定要參選的時候，心裡考慮的只有汐止，這個他成長的地方。汐止及東北角區域的發展、資源配置，相對新北市其他地方弱勢，未來如果進入國會，他會全力解決偏鄉發展問題。馮光遠說，他住在北市大安區，大家也都認為他應該要選大安區的立委，不過，前年發起「憲法一三三實踐聯盟」，以及割闌尾計畫推動罷免國民黨立委吳育昇的時候，已經在新北市第一選區跑過好幾遍，更重要的想法是，他希望選舉時就把吳阻絕在立法院外，不要日後再花那麼多的社會成本去罷免，他在淡水參選的心情是「一個人生的任務使命」。參選立委，要跟基層民眾互動，身段轉換有困難嗎？馮光遠說，他這輩子幾乎沒穿過皮鞋，總是穿著球鞋、騎腳踏車，吃小攤子、逛菜市場，就是一個庶民，「很多文化人都屌屌的，我最喜歡糗這些人，人跟人哪有什麼階級，只有好壞之分」，他是隨時可以聊天、跟大家攪和在一起的，台灣政治人物長久以來把自己尊貴化，更讓他感到厭惡。馮光遠表示，從小就對「階級」反感，這輩子看過最難過的景象是，一名長者為總統府辦公室主任撐傘，馮大罵：「你是什麼東西，台灣的政治可以把人搞成這樣子！」看到攀龍附鳳獲得權力的人，他更無法旁觀袖手，於是忍不住罵人，「罵罵罵就罵出問題來了，十一件官司纏身」。黃國昌說，這段時間除了跟民眾推銷對台灣新政治的想像，也在跟很多鄉親面對面互動過程中，有機會去重新反省，了解自己不知道的議題，「這場競選過程是個學習之旅，我不斷調整」。迄今最大感受是基層民眾對藍綠的界線滿淡的，民眾關心的是誰能為他們解決生活中遭遇的問題，他將要推出幸福的十二項宣言，請鄉親拭目以待。如果當選，黃國昌說，會將問政重心聚焦於還權於民、公投法的補正、罷免法改革，履行對選民的承諾，選舉結束後，和不同黨派也會相互合作。馮光遠認為，立委跟地方議員角色不一樣，他主張立委專心立法，思考台灣民主、經濟等各項發展上還需要哪些法令支撐，避免不必要的開發、土地徵收及資源浪費，以通車時程不斷跳票的機場捷運為例，立委沒做好監督就是失職。馮光遠說，他還要把幽默文化帶進台灣國會，英國議會的民主相當有趣，國會議員舉的例子、引的文章，講話尖酸刻薄，講話反應之快，常讓議場傳出爆笑聲，這是一個有文化的政治，希望再過十年，大家在台灣國會爭辯事情時，是用這類非常有文化的方式去表達。「時代力量是一個承載進步價值的新生代民主政黨。」黃國昌說，參選之後，感受到民眾對於台灣新政治的熱情期待，目前掌握到的多項民調也讓他充滿信心，時代力量一定會成為這個時代的重要力量。黃國昌。（記者林欣漢攝）馮光遠。（記者林欣漢攝）,19,2015-10-24,http://news.ltn.com.tw/news/local/paper/926457,2,ltn00319,〈台北都會〉《新北立委選戰人物誌》時代力量期許承載進步價值 馮光遠、黃國昌 站上第一線
319,大安區,"〔記者陳慧萍／台北報導〕工總理事長許勝雄大喊台灣缺水、缺電、缺工、缺地、缺人才、缺德，加以產業創新條例修正案、自由經濟示範區等，遲遲未通過，造成投資環境惡化，影響經濟發展。社會民主黨痛批，財團每年全民手中拿到超過4千億的租稅優惠，他們卻給勞工低薪長工時，得了便宜還賣乖，六缺之外還缺恥。社民黨召集人、大安區立委參選人范雲指出，目前台灣的稅制已經對財團夠優惠，根據2014年上市公司公開的財務報表，最賺錢的前十大企業平均稅率僅有10%，其中華亞科技不僅不用繳稅，全年稅前淨利460億元，竟然還可以退稅62億元，有效稅率是-13%！范雲表示，以許勝雄旗下的金寶電子來說，2014年淨利24億，但有效稅率僅5％，竟與一般上班族稅率無異！對許而言，最好的投資環境就是完全不用繳稅，政府還會無限制的倒貼補助，同時取消勞工基本工資，工時沒有上限。她以許勝雄念茲在茲的「產業創新條例修正案」為例，修正案中的大量充斥減稅條文，而且大都源自於早已廢除的「促進產業升級條例」，企業來台投資設置營運總部，其管理與研究所得、權利金、海外股利等免徵營所稅，同時也免除該公司保留盈餘不另課徵營所稅。范雲認為，應面檢討現行產業租稅優惠政策，以及針對資本利得課稅。綠黨社會民主黨聯盟將於25日發起「財團進擊 人民逆襲 討稅金鬥陣行」，向財團嗆聲。范雲痛批，財團每年全民手中拿到超過4千億的租稅優惠，他們卻給勞工低薪長工時，得了便宜還賣乖，六缺之外還缺恥。（資料照，記者陳志曲攝）
",20,2015-10-22  13:41,http://news.ltn.com.tw/news/politics/breakingnews/1483750,2,ltn00320,許勝雄提六缺  社民黨批：得了便宜還賣乖
320,大安區,〔記者徐義平／台北報導〕房價潰散從北市蛋黃區開始！房仲業者統計北市第三季房價表現，12個行政區不但已見不到每坪百萬元的單價，甚至跌破90萬元大關；其中，大安、信義相較去年第二季房價高點，跌幅均超過1成。信義房屋比較今年第三季和去年第二季北市平均電梯大樓房價變化，計有9個行政區每坪均價出現下跌，2個行政區持平，僅南港區小漲3％。其中，房價跌幅最深的屬市中心蛋黃區，包括大安區、信義區、中正區與松山區，房價下跌幅度位居北市前4名；大安、信義區每坪房價跌幅更超過10萬元。信義房屋不動產企研室專案經理曾敬德表示，市中心因房價水位最高，加上近年又是政策主要打擊對象，因此成為此次房價下跌震央；且市中心房價下跌趨勢向外擴散，和過去一年相比，台北市房價幾乎全面下跌，大台北以外地區也受到此波房價震波衝擊，將面臨修正命運。信義房屋統計北市每季房價表現，第三季住宅大樓房價修正幅度最大的區域主要在大安區，本季每坪均價約87.6萬元，相較2014年第二季高點時每坪均價約102.4萬元，每坪跌掉14.8萬元，跌幅約14.45％；信義區跌幅則居第二慘，本季每坪均價約88.1萬元，相較去年第二季高點的每坪約101.3萬元，一年時間每坪跌掉13.2萬元，跌幅約13.03％，紛紛跌破每坪百萬大關，甚至跌破每坪90萬元關卡，也導致北市本季沒有一個單價百萬的行政區。至於相對平價的區域，包括大同區、萬華區與文山區等，目前市場上相對低單價與低總價的買氣較為穩定，尤其是首購等自住民眾為主的購屋區段，房價與交易量都會相對穩定一些。房仲業者統計北市第三季房價表現，12個行政區不但已見不到每坪百萬元的單價，甚至跌破90萬元大關。（記者張嘉明攝）,21,2015-10-22,http://news.ltn.com.tw/news/business/paper/925898,2,ltn00321,北市蛋黃區房價走跌 大安信義每坪掉10萬元
321,大安區,〔記者徐義平／台北報導〕根據金融聯合徵信中心最新統計購置住宅貸款統計資訊，第二季全台鄉鎮市區平均核貸成數最低的前十名區域中，雙北市行政區就佔了6名，包括：瑞芳區、八里區、中山區、大安區、士林區及南港區，平均核貸成數約5成8~6成，至於平均核貸成數最高之區域前十名則有三行政區為花蓮縣花蓮市、吉安鄉及壽豐鄉，平均核貸成數約7成6~7成9，若以總價1000萬元的房屋而言，雙北五區自備款得準備400-420萬元，花蓮縣三區自備款僅需約一半，約210-240萬元。全國不動產企研室主任張瀞勻指出，銀行判斷核貸高低有三大項目，第一為物件區位，銀行內部將物件分為A區、B區及C區，依照生活機能、交通建設及脫手難易度而定，像是台北市及新北市精華區都被列為A區；第二則是物件周邊環境和屋況，第三則是銀行對後市的看法及貸款人信用條件，此外，央行自2010年起對北北桃逐步實施選擇性信用管制，並針對全國不分區第三戶、豪宅房貸限貸5成，也是造成部分地區核貸成數較低的主因。全國不動產企研室主任張瀞勻指出，以大安區、士林區及南港區為例，核貸成數僅約6成有三大主因，包含：置產族貸款保守、央行管制第二屋、高總價物件貸款成數，以及被視為投資用途。張瀞勻認為，這三區多是高總價交易以及置產族購屋，除了高總價物件受限於央行管制，置產族則是手上有一定額度的資金，才出手買店面或替子女購屋出頭期款，因此貸款相對保守，所需成數僅約5成左右，而換屋族、首購族則可核貸7成-8成，兩者平均後核貸成數約6成。第二季全台鄉鎮市區平均核貸成數最低的前十名區域中，雙北市行政區就佔了6名，示意圖，與本新聞無關。（資料照，記者林耀文攝）,22,2015-10-21  15:28,http://news.ltn.com.tw/news/business/breakingnews/1482670,2,ltn00322,貸款成數最高前十名花蓮佔三區 核貸近8成
322,大安區,〔記者徐義平／台北報導〕根據房仲調查自家房價成交資訊，北市12個行政區中今年第三季房價相較去年第2季高點，計有9個行政區跌價，其中又以大安區及信義區跌幅最深，每坪跌掉超過10萬元，雙雙跌破單坪百萬元大關。根據信義房屋統計房價成交資料顯示，今年第3季和去年第2季的北市平均電梯大樓房價變化，其中台北市的12個行政區中，有9個行政區的平均房價下跌，其中市中心的蛋黃區房價跌幅最大，包括大安區、信義區、中正區與松山區，房價下跌幅度位居北市的前四名，其中大安區與信義區的電梯大樓每下跌超過10萬元。信義房屋不動產企研室專案經理曾敬德表示，市中心區域因為房價水準最高，加上又是政策主要打擊的對象，因此成為此次房價下跌的震央所在，且市中心房價下跌趨勢向外擴散，和過去一年相比台北市房價幾乎呈現全面下跌，且大台北以外的地區也逐漸感受到北部房價修正帶來的涼意。根據信義房屋統計北市每季度的房價表現來看，住宅大樓修正最大的地區落在大安區中，平均房價從2014年第2季的每坪102.4萬元，修正至現在的每坪87.6萬元，信義區則從每坪101.3萬元，下跌至每坪88.1萬元，大安區與信義區的房價下跌每坪超過10萬元，且雙雙跌破高檔每坪百萬元的房價水準。以大安區的指標成功國宅為例，景氣高點時每坪成交72~75萬元左右，但到現在行情可能剩下每坪63~65萬元左右，但若出現行情下的破盤價，很快又有買方順利成交，顯見雖然市中心區域房價經歷一段修正，但是中心的區域優越性與生活的便利性不變，價格經歷修正後的確可吸引買方進場購屋。至於相對平價的區域，包括大同區、萬華區與文山區等，目前市場上相對低單價與低總價的買氣較為穩定，尤其是首購等自住客為主的購屋區段，房價與交易量都會相對穩定一些，若與過去兩年的房價高檔相比，房價仍有一定的修正幅度，但表現略優於市中心的蛋黃區。根據房仲調查自家房價成交資訊，北市12個行政區中今年第三季房價相較去年第2季高點，計有9個行政區跌價，其中又以大安區及信義區跌幅最深，每坪跌掉超過10萬元，雙雙跌破單坪百萬元大關。（資料照，記者林耀文攝）,23,2015-10-21  15:21,http://news.ltn.com.tw/news/business/breakingnews/1482668,2,ltn00323,蛋黃區房價領跌  大安信義跌破每坪百萬
323,大安區,全台房市低迷，連台北市中心房價也出現明顯回檔。（資料照，記者王亮勻攝）〔即時新聞／綜合報導〕全台房市低迷，連台北市中心房價也出現明顯回檔，有房仲業者統計，近一年多以來，北市電梯大樓房價，以大安區每坪下跌15萬元最多。根據信義房屋統計房價成交資料，去年第2季到今年第3季，台北市12個行政區中，有9個行政區的平均房價下跌，修正最多的大安區，從每坪102.4萬元下修至每坪87.6萬元，每坪下修將近15萬元；而排名第二的信義區，也從每坪101.3萬元下跌至每坪88.1萬元，下修超過10萬元。根據信義房屋統計北市每季度的房價表現來看，電梯大樓修正最大的地區為大安區，平均房價從2014年第2季的每坪102.4萬元，修正至今年第3季的每坪87.6萬元，下修15%；，下修13%；這兩區房價每坪跌逾10萬元，雙雙跌破高檔每坪百萬元的房價水準。但包含大同區、萬華區與文山區等地區買氣較佳，是首購自住客的主要購屋區，因此房價與交易量則相對穩定，雖然房價近1年多也有修正，但幅度並沒有市中心來得大。對此，信義房屋企研室專案經理曾敬德表示，市中心因房價最高，及政策打擊首要目標，因此出現了少見的領跌現象；而許多順利成交的屋主，也都大多是體認到市況不佳而願意讓價求售。,24,2015-10-21  14:59,http://news.ltn.com.tw/news/business/breakingnews/1482631,2,ltn00324,北市中心房價驚跌！大安區一坪跌15萬
324,大安區,〔記者邱俊福／台北報導〕身材嬌小的韓國李姓女學生，皮膚白皙、面貌姣好，多次來台賣淫，也因價碼從剛開始的2萬元，逐漸下降到1萬2000元，讓許多尋芳客趨之若鶩，每天接客4、5次，本月初她再度來台「淘金」，前天赴台北市大安區某飯店接客時，當場被台北市警大安分局和平東路派出所員警逮捕到案。警方初步調查，30歲李女目前在韓國就讀大學，根據出入境紀錄與車夫、嫖客的說法，近2年來她以觀光名義出入境我國4、5次之多，首次來台賣淫時，價碼最高為2萬元，應召站配給的專屬施姓車伕則每小時計費200元。李女到案後表示，她在台北市101大樓逛街時，遭不明女子搭訕後加入應召站，首次賣淫就被逮，且僅幫男客「打手槍」服務。林姓嫖客則說，因自己擔任物流司機，工作壓力大，想要紓解，才會願意花大錢找韓國美眉性交易。警方表示，本月9日李女以觀光名義入境，隨即由施姓車伕駕車接送到飯店賣淫，前天下午3時許，當李女跟1名26歲林姓嫖客在某飯店性交易時，當場被查獲，逮捕李女與施姓車伕、林姓嫖客等3人，帶回偵辦。警詢後依社會秩序維護法裁罰，而李女也將被遣送出境。,25,2015-10-17,http://news.ltn.com.tw/news/society/paper/924427,2,ltn00325,韓女打6折接客 每天要忙4、5攤
325,大安區,"〔記者邱俊福／台北報導〕1名身材嬌小的韓國李姓女學生，2年來多次入境賣淫淘金，不過價碼也從剛開始的2萬元，逐漸下滑到剩1萬2000元，本月初她再度來台，昨天赴台北市大安區某飯店接客時，當場被台北市警大安分局和平東路派出所逮捕到案。警方說，本月9日，李女以觀光名義入境，隨即由施姓車伕，駕駛私家車接送到飯店賣淫，昨天下午3時許，當李女跟1名26歲林姓嫖客在某飯店性交易時，當場被查獲，逮捕李女與施姓車伕、林姓嫖客等3人，帶回偵辦，全案訊後依社會秩序維護法裁罰，而李女也將被遣送出境。賣淫被逮的李姓韓國美眉。（記者邱俊福翻攝）
",26,2015-10-16  22:40,http://news.ltn.com.tw/news/society/breakingnews/1478140,2,ltn00326,韓國學生妹來台賣淫 飯店接客被逮
326,大安區,〔即時新聞／綜合報導〕台灣日益嚴重的貧富差距危機，不僅存在城市與鄉村之間，都會區內部也同樣存在。若以各里的年收所得稅為單位檢視台灣6都，便可發現都會區中，收入高與收入低的地區間也有偌大差距。根據《NewsLens》報導，運用財政部財政資訊中心的綜合所得稅所得總額統計資料，並以里為最小單位，繪製出台北市、新北市、桃園市、台中市、台南市與高雄市6都的收入地圖，可發現台灣都會區之間的貧富差距問題也相當巨大。台北市的地圖中，可明顯看出士林區陽明山和大安區，是高收入里最密集的地區，而收入最低的地區是士林區社子和萬華區。新北市內，汐止區和新店區是高收入里最密集的地區，收入最低的地區則是瑞芳、平溪等東北角地區。桃園市中，桃園區是高收入里最密集的地區，比中壢區還密集，而收入最低的地區是大園、觀音等沿海地區和復興區。台中市內，西屯區、西區等舊台中市區是高收入里最密集的地區，收入最低的地區是霧峰、太平、新社近南投的山區。台南市內，東區是高收入里最密集的地區，收入最低的地區是將軍、七股等沿海地區和南化、左鎮等山區。高雄市中，鳥松區、苓雅區西北部和前金區是高收入里最密集的地區，而越往山區則收入越低。相關連結請見關鍵評論網台北市中，士林區陽明山和大安區，是高收入里最密集的地區，而收入最低的地區是士林區社子和萬華區。（圖截自NewsLens）新北市內，汐止區和新店區是高收入里最密集的地區，收入最低的地區則是瑞芳、平溪等東北角地區。（圖截自NewsLens）桃園市中，桃園區是高收入里最密集的地區，比中壢區還密集，而收入最低的地區是大園、觀音等沿海地區和復興區。（圖截自NewsLens）台中市內，西屯區、西區等舊台中市區是高收入里最密集的地區，收入最低的地區是霧峰、太平、新社近南投的山區。（圖截自NewsLens）台南市內，東區是高收入里最密集的地區，收入最低的地區是將軍、七股等沿海地區和南化、左鎮等山區。（圖截自NewsLens）高雄市中，鳥松區、苓雅區西北部和前金區是高收入里最密集的地區，而越往山區收入越低。（圖截自NewsLens）,27,2015-10-16  19:11,http://news.ltn.com.tw/news/life/breakingnews/1477912,2,ltn00327,6都收入分佈圖 讓你知道有錢人住哪
327,大安區,〔記者何世昌／台北報導〕台大校區附近的芳蘭路內巷弄，因產權歸屬台大，多年前台大自行退縮土地「廢巷改道」拓寬為8公尺，供公眾通行，不過後續維管成問題。台大認為，北市府應介入養護道路；北市府新工處表示，礙於產權私有，無法修繕。雙方各執一詞，爭議擱置多年，昨上午大安區里長市政座談中，雙方終達成共識，由新工處接管維護。昨上午召開第4場「大安區里長室政座談」，會議中，學府里長李淳琳表示，芳蘭路內巷弄權管單位妾身未明，盼工務局新工處能介入養護。不過，芳蘭路內巷弄的產權歸台大所有，昨天台大也派代表出席會議。台大出席代表、總務處事務組長林新旺指出，芳蘭路內巷弄產權為台大所有，地目雖為學校用地，仍開放當地居民通行；原本巷內寬度不足4公尺，為更便民，多年前台大自行退縮土地，將巷弄拓寬為8公尺。他認為，巷弄開放通行，已符合「公用地役」，依規北市府需肩負道路養護責任。新工處長黃治峯昨於會議中表示，只要台大充分授權，同意北市府依《台北市市區道路管理規則》，配合劃設車格、紅黃線，及道路開挖等權利義務，新工處即可接管。北市府與台大昨於會議中初步達成共識，同意由新工處接管，授權細節則再議；黃治峯說，預計一個月內可完成討論，並順利接管。此外，黃治峯透露，市長柯文哲曾言，「只要台大有爭議的案件，在我當市長、楊泮池當校長任內，還沒辦法解決，大概就永遠無解。」楊泮池是現任台大校長，與柯文哲同為醫學院出身；據悉，兩人交情匪淺。台大校區附近的芳蘭路內巷弄，將由新工處接管維護。（圖擷自Google map）,28,2015-10-15  17:37,http://news.ltn.com.tw/news/life/breakingnews/1476722,2,ltn00328,台大校內芳蘭路私有通道 北市府將接管
328,大安區,〔記者何世昌／台北報導〕創世華山基金會「27屆老人秋季賞景郊遊活動」，今天早上於台北市內湖區大湖公園登場，約有3500位來自雙北、基隆的長輩參加。此外，創世華山基金會也邀請內湖區華泰幼兒園陪長輩散步。創世華山基金會公關副主任游麗真表示，活動邁入27屆，每年春季、秋季兩場。今年春季會帶長輩們遊陽明山、賞櫻花，今年約有3000位長輩參加；秋季擇定交通方便、捷運站旁「大湖公園」舉辦。游麗真說，陽明山或大湖公園對一般人來說是很普通的景點，但是長輩因行動不變，久久一次出外郊遊，別具意義；她還說，「有些爺爺奶奶說，能出來走走很高興，但明年可能就去不了……」「27屆老人秋季賞景郊遊活動」已散步、闖關方式進行。大湖公園內設多個互動小遊戲攤位，長輩順利闖關，就能換取小點心、玩具、餐盒，藉此鼓勵長者運動、伸展四肢。住在大安區的74歲的呂爺爺就說，雖然住在台北市但卻沒去過大湖公園，今天能來很高興。現年66歲的林奶奶也說，自己是「頭一擺」來大湖公園，為了今天的活動，她勤運動，現在可不用助行器就可行走。此外，創世華山基金會今天也邀請20餘位華泰幼兒園的小朋友陪長輩散步，並現場宣誓，會經常打電話陪爺爺奶奶聊天。現年66歲的林奶奶說，為了參加「27屆老人秋季賞景郊遊活動」，她勤運動，現在可不用助行器，也能行走。（記者何世昌攝）,29,2015-10-15  15:01,http://news.ltn.com.tw/news/life/breakingnews/1476495,2,ltn00329,創世華山邀長輩 秋遊大湖公園
329,大安區,〔記者游蓓茹、甘芝萁／台北報導〕國際租屋平台Airbnb還沒登台成功，就先引發糾紛！本報接獲北市大安區一棟公寓林姓屋主投訴，指以月租四萬元價格出租房屋，房客竟擅自轉做兩晚一萬九千元的日租套房，刊登在Airbnb平台賺暴利，卻積欠逾廿萬元租金。他向Airbnb舉發無效，六月份向北市觀光傳播局檢舉，九月份轉向議員李慶元陳情，觀傳局才認定為非法日租套房開罰。但惡質房客竟擺爛，不僅拒絕搬出，甚至更名為「East House I」，繼續在Airbnb出租。林姓屋主說，二月份將四十三坪的房屋出租後，錢姓房客自費更換木質地板、冷氣，立刻加入Airbnb做高價位日租套房賺取暴利，六、七、八月都滿房，收入大賺八十五萬元以上。房客另在東區開了一家義式有機素食餐廳，委託員工來打掃，做「靈魂寓所」住宿體驗。然而，屋主向Airbnb檢舉，竟收到「僅為線上平台、不擁有、不管理、不營運任何住宿旅館、或受理第三方的抱怨」的回復。他向房客勸說無效，趕也趕不走，六月份向北市觀傳局檢舉，並提起民事訴訟，但一直到九月議員召開協調會後，觀傳局隔天才寄出裁處書。北市觀傳局說，六月收到檢舉前往調查，房客拒收、拒陳述其立場。觀傳局認定屬非法日租套房，依發展觀光條例第五十五條裁處，九月廿二日寄出裁處書，該房客也拒收裁處書，十月一日已做寄存送達，要求他限期繳納罰鍰、停止營業，若逾期未繳將移送行政執行、強制繳納，下一步可予斷水斷電，若房客有餐廳資產，也可要求一併執行。餐廳陳姓負責人回應，錢姓房客是之前的股東合夥人，但餐廳與工作人員沒有接受委託管理日租套房，據了解該案已進入司法程序。記者實際走訪仁愛路違法日租套房處，附近的陳姓住戶說，進出的港澳日韓歐美客人複雜，也造成大量垃圾、噪音，不堪其擾。對於Airbnb成為非法日租套房平台，觀傳局官員回應，國際住宿訂房網平台如有在中華民國境內設立，如Agoda、bookingDom，即可用消保法來處理投訴。但若是境外網站如Airbnb，僅能做道德勸說，發函向對方說明我國規定。觀傳局長簡余晏表示，針對日韓自由行旅客，會在旅遊文章上加強合法旅館宣導。交通部觀光局指出，日租套房隱身在都市公寓中，未經檢舉，很難察覺。據統計，去年一整年全國列管的違法日租套房約一千二百件，多集中在都會區。觀光局旅館業查報督導中心主任劉士銘指出，Airbnb已來台與行政院會談，表達合法來台發展意願。但Airbnb的經營型態雖與我國日租套房類似，但仍有差異；國外的日租套房屋主必須與房客住一起，且一年規定僅能出租幾個月，屋主必須繳稅，並協助房客保險，台灣日租套房並無這些規範，觀光局還要研議。惡房客在屋主提告後繼續賺取暴利，記者實測還可訂房，兩晚要價1萬9千多元。（取自Airbnb網站）,30,2015-10-14,http://news.ltn.com.tw/news/life/paper/923381,2,ltn00330,惡房客欠錢還轉租 海撈85萬趕不走
