,area,count,link,page,pk
307,中山區,88,http://www.appledaily.com.tw/appledaily/article/headline/20150909/36767556/applesearch/陸客佯裝鍾馗拿馬鈴薯詐11萬,9,apl00308
308,中山區,89,http://www.appledaily.com.tw/realtimenews/article/local/20150908/686977/applesearch/【蘋果衝現場】陸客稱鍾馗轉世　馬鈴薯騙現金,9,apl00309
309,中山區,90,http://www.appledaily.com.tw/realtimenews/article/life/20150907/686220/applesearch/【更新】北市確診　第4例本土登革熱,9,apl00310
310,中山區,91,http://www.appledaily.com.tw/appledaily/article/property/20150905/36760165/applesearch/萬華區華西街店面租金報酬率1~2,10,apl00311
311,中山區,92,http://www.appledaily.com.tw/appledaily/article/property/20150905/36760178/applesearch/吉林路民生東路二段低空租月租每坪2千起,10,apl00312
312,中山區,93,http://www.appledaily.com.tw/realtimenews/article/property/20150903/684060/applesearch/「大直豐匯」三角店面　每坪249.3萬成交,10,apl00313
313,中山區,94,http://www.appledaily.com.tw/realtimenews/article/local/20150902/683035/applesearch/假點餐真詐財　「詐蟲」栽了,10,apl00314
314,中山區,95,http://www.appledaily.com.tw/appledaily/article/supplement/20150830/36749470/applesearch/品牌內衣搶買1.1折起,10,apl00315
315,中山區,96,http://www.appledaily.com.tw/realtimenews/article/property/20150828/680042/applesearch/北市賣壓大　降價屋激增至36,10,apl00316
316,中山區,97,http://www.appledaily.com.tw/realtimenews/article/life/20150828/679878/applesearch/北市確診1本土型登革熱個案　曾去過高雄台南,10,apl00317
317,中山區,98,http://www.appledaily.com.tw/realtimenews/article/life/20150828/679735/applesearch/【更新】新北市新莊、板橋　二級淹水警戒,10,apl00318
318,中山區,99,http://www.appledaily.com.tw/realtimenews/article/property/20150827/679072/applesearch/北市1車位抵買中南部1間房,10,apl00319
319,中山區,100,http://www.appledaily.com.tw/appledaily/article/property/20150827/36743947/applesearch/柯P從源頭封殺新違建,10,apl00320
320,中山區,101,http://www.appledaily.com.tw/realtimenews/article/property/20150826/677980/applesearch/9/1後北市新屋要建築師背書　建商:擾民,11,apl00321
321,中山區,102,http://www.appledaily.com.tw/realtimenews/article/life/20150826/677921/applesearch/北北基計程車改換表　標檢局9月起進行檢定,11,apl00322
322,中山區,103,http://www.appledaily.com.tw/appledaily/article/property/20150825/36739991/applesearch/郭元益館遭法拍報酬率低恐流標,11,apl00323
323,中山區,104,http://www.appledaily.com.tw/appledaily/article/property/20150822/36734715/applesearch/實品屋眼見為憑不用裝潢直接住,11,apl00324
324,中山區,105,http://www.appledaily.com.tw/appledaily/article/property/20150822/36734783/applesearch/捷麗2房1580萬起,11,apl00325
325,中山區,106,http://www.appledaily.com.tw/realtimenews/article/property/20150821/674838/applesearch/入學前先看　這裡租金最貴...,11,apl00326
326,中山區,107,http://www.appledaily.com.tw/realtimenews/article/life/20150820/673912/applesearch/【更新】北水處公布SOP　濁水度達1.2萬就停水,11,apl00327
327,中山區,108,http://www.appledaily.com.tw/appledaily/article/headline/20150819/36729471/applesearch/雙城再簽4合作柯：兩岸一家親,11,apl00328
328,中山區,109,http://www.appledaily.com.tw/realtimenews/article/politics/20150818/672914/applesearch/【法廣RFI】楊雄當面向柯文哲提九二共識,11,apl00329
329,中山區,110,http://www.appledaily.com.tw/realtimenews/article/life/20150818/672135/applesearch/雙城論壇今開幕　擬簽4項合作備忘錄,11,apl00330
330,松山區,1,http://www.appledaily.com.tw/appledaily/article/supplement/20151105/36881144/applesearch/寢具家飾搶買39元起,1,apl00331
331,松山區,2,http://www.appledaily.com.tw/realtimenews/article/life/20151101/723395/applesearch/呂欣潔舉行同志婚禮　今在國小公開宴客,1,apl00332
332,松山區,3,http://www.appledaily.com.tw/realtimenews/article/politics/20151031/722890/applesearch/挺同志遊行　綠社盟：當選立委後推婚姻平權,1,apl00333
333,松山區,4,http://www.appledaily.com.tw/appledaily/article/property/20151031/36872101/applesearch/松河大美河岸景觀新成屋,1,apl00334
334,松山區,5,http://www.appledaily.com.tw/appledaily/article/property/20151031/36873111/applesearch/松河大美總價2388萬起大信義全新3房,1,apl00335
335,松山區,6,http://www.appledaily.com.tw/realtimenews/article/property/20151030/722215/applesearch/【建案搶先看】松山區一日遊　機能+景觀+交通,1,apl00336
336,松山區,7,http://www.appledaily.com.tw/realtimenews/article/property/20151030/722213/applesearch/【建案搶先看】松河大美　河景小宅案,1,apl00337
337,松山區,8,http://www.appledaily.com.tw/realtimenews/article/property/20151030/722184/applesearch/【搶先看LIVE】新建案+泳池辣妹　都在這,1,apl00338
338,松山區,9,http://www.appledaily.com.tw/appledaily/article/property/20151030/36870897/applesearch/松河大美總價2388萬起大信義全新3房,1,apl00339
339,松山區,10,http://www.appledaily.com.tw/realtimenews/article/politics/20151029/721919/applesearch/響應同志遊行　李晏榕推保險套、護墊文宣,1,apl00340
340,松山區,11,http://www.appledaily.com.tw/appledaily/article/property/20151029/36866407/applesearch/松河大美總價2388萬起大信義全新3房,2,apl00341
341,松山區,12,http://www.appledaily.com.tw/realtimenews/article/politics/20151028/720918/applesearch/民進黨擬委託徵信社　五五波選區抓賄,2,apl00342
342,松山區,13,http://www.appledaily.com.tw/appledaily/article/property/20151028/36866398/applesearch/松河大美總價2388萬起大信義全新3房,2,apl00343
343,松山區,14,http://www.appledaily.com.tw/appledaily/article/property/20151027/36863395/applesearch/松河大美總價2388萬起大信義全新3房,2,apl00344
344,松山區,15,http://www.appledaily.com.tw/appledaily/article/property/20151026/36862534/applesearch/松河大美總價2388萬起大信義全新3房,2,apl00345
345,松山區,16,http://www.appledaily.com.tw/realtimenews/article/politics/20151025/718543/applesearch/小黨搶人大戰　「他」被4政黨邀任不分區,2,apl00346
346,松山區,17,http://www.appledaily.com.tw/appledaily/article/property/20151025/36860939/applesearch/松河大美總價2388萬起大信義全新3房,2,apl00347
347,松山區,18,http://www.appledaily.com.tw/appledaily/article/property/20151024/36859169/applesearch/松河大美總價2388萬起大信義全新3房,2,apl00348
348,松山區,19,http://www.appledaily.com.tw/appledaily/article/property/20151023/36856596/applesearch/松河大美總價2388萬起大信義全新3房,2,apl00349
349,松山區,20,http://www.appledaily.com.tw/appledaily/article/headline/20151023/36857193/applesearch/蔡砲轟朱「誤解民主本意」,2,apl00350
350,松山區,21,http://www.appledaily.com.tw/realtimenews/article/politics/20151022/717040/applesearch/國民黨發文禁挺小英　藍里長嗆朱：違反誠信原則,3,apl00351
351,松山區,22,http://www.appledaily.com.tw/appledaily/article/property/20151022/36843121/applesearch/松河大美總價2388萬起大信義全新3房,3,apl00352
352,松山區,23,http://www.appledaily.com.tw/realtimenews/article/property/20151021/716264/applesearch/北市蛋黃破了　大安、信義跌至8字頭,3,apl00353
353,松山區,24,http://www.appledaily.com.tw/appledaily/article/property/20151021/36851941/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,3,apl00354
354,松山區,25,http://www.appledaily.com.tw/appledaily/article/property/20151020/36849505/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,3,apl00355
355,松山區,26,http://www.appledaily.com.tw/appledaily/article/property/20151019/36847795/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,3,apl00356
356,松山區,27,http://www.appledaily.com.tw/realtimenews/article/life/20151018/713748/applesearch/台北市性侵熱點公布　這些地方「很恐怖」,3,apl00357
357,松山區,28,http://www.appledaily.com.tw/appledaily/article/property/20151018/36846173/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,3,apl00358
358,松山區,29,http://www.appledaily.com.tw/appledaily/article/headline/20151018/36846849/applesearch/柯要揭性侵熱點民叫好,3,apl00359
359,松山區,30,http://www.appledaily.com.tw/realtimenews/article/life/20151017/713338/applesearch/北市今增2例本土登革熱　患者曾到過南部,3,apl00360
360,松山區,31,http://www.appledaily.com.tw/appledaily/article/supplement/20151017/36843771/applesearch/北部版秋天蟹驚豔吮指回味,4,apl00361
361,松山區,32,http://www.appledaily.com.tw/appledaily/article/property/20151017/36844461/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,4,apl00362
362,松山區,33,http://www.appledaily.com.tw/realtimenews/article/forum/20151016/713089/applesearch/結盟，只為了拉下國民黨？,4,apl00363
363,松山區,34,http://www.appledaily.com.tw/realtimenews/article/local/20151016/712872/applesearch/怪叔叔冒充老師　尾隨國中生回家騙運動服,4,apl00364
364,松山區,35,http://www.appledaily.com.tw/appledaily/article/property/20151016/36837438/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,4,apl00365
365,松山區,36,http://www.appledaily.com.tw/realtimenews/article/politics/20151015/712280/applesearch/【獨家】台聯不分區　邀陳斐娟領銜遭拒,4,apl00366
366,松山區,37,http://www.appledaily.com.tw/realtimenews/article/politics/20151015/711931/applesearch/【沃草人物誌】李晏榕：立委就是要有GUTS！遺傳老爸全力以赴,4,apl00367
367,松山區,38,http://www.appledaily.com.tw/appledaily/article/property/20151015/36837430/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,4,apl00368
368,松山區,39,http://www.appledaily.com.tw/realtimenews/article/local/20151014/711109/applesearch/情侶投資不動產　分手後女私吞獲利被訴,4,apl00369
369,松山區,40,http://www.appledaily.com.tw/realtimenews/article/property/20151014/711044/applesearch/台北居大不易　隱藏版高CP區在這！,4,apl00370
370,松山區,41,http://www.appledaily.com.tw/appledaily/article/property/20151014/36835839/applesearch/輕鬆入主大信義擁抱水岸101雙景觀人生,5,apl00371
371,松山區,42,http://www.appledaily.com.tw/realtimenews/article/local/20151013/710412/applesearch/中班女生嗆打大班男生　結果老師遭殃,5,apl00372
372,松山區,43,http://www.appledaily.com.tw/realtimenews/article/politics/20151013/710386/applesearch/【沃草人物誌】精神科醫師潘建志的「三顆藥」能讓台灣幸福？——病人哭，不是抗憂鬱劑就能解決,5,apl00373
373,松山區,44,http://www.appledaily.com.tw/realtimenews/article/property/20151009/708249/applesearch/門牌有學問　20坪房屋價差300萬元,5,apl00374
374,松山區,45,http://www.appledaily.com.tw/appledaily/article/supplement/20151009/36825731/applesearch/台日生蠔烹法有創意,5,apl00375
375,松山區,46,http://www.appledaily.com.tw/appledaily/article/headline/20151007/36821506/applesearch/驚世夫妻租12萬豪宅碰釘,5,apl00376
376,松山區,47,http://www.appledaily.com.tw/realtimenews/article/politics/20151004/704529/applesearch/陳斐娟自爆：國民黨也曾找我選立委,5,apl00377
377,松山區,48,http://www.appledaily.com.tw/realtimenews/article/life/20151002/704037/applesearch/北市水門周邊紅黃線停車　限明早8時駛離,5,apl00378
378,松山區,49,http://www.appledaily.com.tw/realtimenews/article/property/20151002/703064/applesearch/【特企】報名要快！蘋果日報賞屋團秒殺啦！,5,apl00379
379,松山區,50,http://www.appledaily.com.tw/appledaily/article/supplement/20151002/36810695/applesearch/麻油沙母溫潤暖身,5,apl00380
380,松山區,51,http://www.appledaily.com.tw/realtimenews/article/property/20151001/703069/applesearch/北市豪宅文華苑　實價跌逾1成,6,apl00381
381,松山區,52,http://www.appledaily.com.tw/realtimenews/article/local/20150929/701017/applesearch/杜鵑強風肆虐　名車BMW遭壓毀,6,apl00382
382,松山區,53,http://www.appledaily.com.tw/realtimenews/article/local/20150923/697602/applesearch/上酒店可摸遍酒女全身？　檢察官這樣說...,6,apl00383
383,松山區,54,http://www.appledaily.com.tw/appledaily/article/property/20150919/36786167/applesearch/信義頌戶戶挑高3.5米,6,apl00384
384,松山區,55,http://www.appledaily.com.tw/realtimenews/article/life/20150917/693853/applesearch/北市新增3例本土登革熱　曾到高雄、台南,6,apl00385
385,松山區,56,http://www.appledaily.com.tw/appledaily/article/property/20150917/36782550/applesearch/文華苑實登每坪205萬傲視豪宅群,6,apl00386
386,松山區,57,http://www.appledaily.com.tw/realtimenews/article/politics/20150916/692645/applesearch/才宣布選立委兩天　張承中臉書喊「累了」,6,apl00387
387,松山區,58,http://www.appledaily.com.tw/realtimenews/article/politics/20150916/692604/applesearch/又有女主播要從政　這次要挑戰蔣家帥哥,6,apl00388
388,松山區,59,http://www.appledaily.com.tw/realtimenews/article/forum/20150916/692554/applesearch/無油料理蒸涮燜燒一鍋搞定,6,apl00389
389,松山區,60,http://www.appledaily.com.tw/appledaily/article/headline/20150916/36780827/applesearch/傳陳斐娟選立委戰蔣萬安,6,apl00390
390,松山區,61,http://www.appledaily.com.tw/realtimenews/article/life/20150915/692206/applesearch/郵車變萌了　歪腰郵筒開上路,7,apl00391
391,松山區,62,http://www.appledaily.com.tw/realtimenews/article/politics/20150914/691526/applesearch/【有影】阿中選立委　Selina一半害怕一半期待,7,apl00392
392,松山區,63,http://www.appledaily.com.tw/appledaily/article/headline/20150913/36775943/applesearch/名媛為狗戰董娘轟動名人巷,7,apl00393
393,松山區,64,http://www.appledaily.com.tw/appledaily/article/property/20150911/36771802/applesearch/台屋港賣總銷逾2千億,7,apl00394
394,松山區,65,http://www.appledaily.com.tw/realtimenews/article/property/20150910/688660/applesearch/台屋港賣成趨勢　今年總案量逾2千億,7,apl00395
395,松山區,66,http://www.appledaily.com.tw/appledaily/article/property/20150910/36769533/applesearch/雙北房價跌大同15最多,7,apl00396
396,松山區,67,http://www.appledaily.com.tw/realtimenews/article/entertainment/20150909/687704/applesearch/【更新】【壹週刊】宋芸樺暗吻田徑小鮮肉曝光,7,apl00397
397,松山區,68,http://www.appledaily.com.tw/realtimenews/article/property/20150909/687825/applesearch/雙北蛋黃破了　松山區跌價逾1成,7,apl00398
398,松山區,69,http://www.appledaily.com.tw/realtimenews/article/life/20150906/685734/applesearch/高空吊籠作業未先通報　北市勞動局首開罰,7,apl00399
399,松山區,70,http://www.appledaily.com.tw/realtimenews/article/politics/20150905/685620/applesearch/護照貼台灣國遭攔截？　呂欣潔斥謠言,7,apl00400
400,松山區,71,http://www.appledaily.com.tw/realtimenews/article/politics/20150905/685333/applesearch/洪秀柱曾自比唐三藏　閉關期間改做觀世音,8,apl00401
401,松山區,72,http://www.appledaily.com.tw/realtimenews/article/local/20150902/683548/applesearch/一言不合拿鐵鍋敲同事頭　廚師挨告,8,apl00402
402,松山區,73,http://www.appledaily.com.tw/realtimenews/article/life/20150901/682438/applesearch/抗議「波卡」　婦團要求市府妥善處理已售卡,8,apl00403
403,松山區,74,http://www.appledaily.com.tw/appledaily/article/headline/20150901/36753210/applesearch/自由廣場自焚攝影助理命危,8,apl00404
404,松山區,75,http://www.appledaily.com.tw/realtimenews/article/local/20150831/681218/applesearch/LINE老闆怨「很累」　男中正紀念堂前自焚,8,apl00405
405,松山區,76,http://www.appledaily.com.tw/appledaily/article/property/20150829/36747612/applesearch/小巨蛋商圈店家租金報酬率逾3,8,apl00406
406,松山區,77,http://www.appledaily.com.tw/realtimenews/article/local/20150828/679728/applesearch/【更新】扯！黑貓送貨員一推　社區大門竟倒了,8,apl00407
407,松山區,78,http://www.appledaily.com.tw/appledaily/article/entertainment/20150828/36746787/applesearch/孫鵬辯親密女伴是助理《角頭》拍1.5月沒人見過,8,apl00408
408,松山區,79,http://www.appledaily.com.tw/appledaily/article/entertainment/20150828/36746806/applesearch/修杰楷新手奶爸年拼750萬犯睏隨賈靜雯入住億元豪宅,8,apl00409
409,松山區,80,http://www.appledaily.com.tw/realtimenews/article/property/20150827/679072/applesearch/北市1車位抵買中南部1間房,8,apl00410
410,松山區,81,http://www.appledaily.com.tw/realtimenews/article/local/20150827/678954/applesearch/獲贈50億房產　兒竟不給癱父零用錢,9,apl00411
411,松山區,82,http://www.appledaily.com.tw/realtimenews/article/local/20150826/678056/applesearch/偷單車加裝變速器　CD反光板沒拆露餡,9,apl00412
412,松山區,83,http://www.appledaily.com.tw/realtimenews/article/life/20150826/677972/applesearch/楊實秋欲尋柯Ｐ模式選立委　盼整合在野,9,apl00413
413,松山區,84,http://www.appledaily.com.tw/realtimenews/article/politics/20150825/677334/applesearch/楊實秋辭北市廉政委員　選立委挑戰費鴻泰,9,apl00414
414,松山區,85,http://www.appledaily.com.tw/appledaily/article/property/20150822/36734715/applesearch/實品屋眼見為憑不用裝潢直接住,9,apl00415
415,松山區,86,http://www.appledaily.com.tw/appledaily/article/entertainment/20150821/36733684/applesearch/小馬七夕生日拉女友上戶政所求婚4天閃娶,9,apl00416
416,松山區,87,http://www.appledaily.com.tw/realtimenews/article/entertainment/20150820/674334/applesearch/小馬七夕迅速結婚　「沒有」滅老婆孕事,9,apl00417
417,松山區,88,http://www.appledaily.com.tw/realtimenews/article/property/20150819/673280/applesearch/雙北建案開價下修　哪個區降最多？,9,apl00418
418,松山區,89,http://www.appledaily.com.tw/realtimenews/article/local/20150819/673150/applesearch/慎入！施工滑倒　工人遭鋼筋刺穿眼喪命,9,apl00419
419,松山區,90,http://www.appledaily.com.tw/appledaily/article/finance/20150815/36723146/applesearch/金融業喊賣樓商辦熱到明年,9,apl00420
420,松山區,91,http://www.appledaily.com.tw/realtimenews/article/local/20150814/670080/applesearch/合法診所　無牌醫師非法販毒,10,apl00421
421,松山區,92,http://www.appledaily.com.tw/realtimenews/article/local/20150813/668268/applesearch/【獨】男腰插手槍搭北捷　警循線逮人,10,apl00422
422,松山區,93,http://www.appledaily.com.tw/realtimenews/article/property/20150812/668581/applesearch/不景氣　鄰松菸土地每坪205萬標脫,10,apl00423
423,松山區,94,http://www.appledaily.com.tw/realtimenews/article/life/20150812/668604/applesearch/北市堤外停車場　陸續開放停車,10,apl00424
424,松山區,95,http://www.appledaily.com.tw/realtimenews/article/property/20150812/668052/applesearch/豪宅成屋賣壓　全台逾千億,10,apl00425
425,松山區,96,http://www.appledaily.com.tw/appledaily/article/property/20150812/36717113/applesearch/北市套房跌勢有感松山區下滑近2成,10,apl00426
426,松山區,97,http://www.appledaily.com.tw/realtimenews/article/property/20150811/667341/applesearch/發現了嗎？　這區套房每坪跌17.7萬,10,apl00427
427,松山區,98,http://www.appledaily.com.tw/realtimenews/article/life/20150810/666791/applesearch/風災過後預防登革熱　北市進行市區消毒,10,apl00428
428,松山區,99,http://www.appledaily.com.tw/appledaily/article/headline/20150810/36714137/applesearch/洪：若供電不穩不排除重啟核四,10,apl00429
429,松山區,100,http://www.appledaily.com.tw/realtimenews/article/life/20150809/665990/applesearch/【更新】北市現仍逾1萬2千戶停電,10,apl00430
430,松山區,101,http://www.appledaily.com.tw/realtimenews/article/politics/20150809/665912/applesearch/【更新】颱風300萬戶停電　洪秀柱：不排除重啟核四,11,apl00431
431,松山區,102,http://www.appledaily.com.tw/realtimenews/article/life/20150808/665213/applesearch/【更新】10縣市淹水警戒　高雄、嘉義提升為1級警戒,11,apl00432
432,松山區,103,http://www.appledaily.com.tw/realtimenews/article/life/20150808/665251/applesearch/【全台河川警戒】新北河水暴漲已沖走3人,11,apl00433
433,松山區,104,http://www.appledaily.com.tw/realtimenews/article/politics/20150807/664289/applesearch/他批國民黨金光黨　「害死外省人」,11,apl00434
434,松山區,105,http://www.appledaily.com.tw/appledaily/article/property/20150801/36697306/applesearch/市區大基地近捷運設施豐北市稀有新北選擇多,11,apl00435
435,松山區,106,http://www.appledaily.com.tw/appledaily/article/property/20150731/36696639/applesearch/北台23建案創新高價,11,apl00436
436,松山區,107,http://www.appledaily.com.tw/realtimenews/article/property/20150730/658312/applesearch/北台23建案　勇創區段高價,11,apl00437
437,松山區,108,http://www.appledaily.com.tw/realtimenews/article/life/20150729/657862/applesearch/【更新】歌手在小巨蛋帶動跳　柯P要求禁止,11,apl00438
438,松山區,109,http://www.appledaily.com.tw/realtimenews/article/local/20150729/657885/applesearch/殺警案後再滋事　中山聯盟16人起訴,11,apl00439
439,松山區,110,http://www.appledaily.com.tw/appledaily/article/property/20150725/36685785/applesearch/地產美女：老師轉行做代銷從建案激發動力,11,apl00440
440,大安區,1,http://www.appledaily.com.tw/realtimenews/article/property/20151105/726216/applesearch/醫院概念宅熱　北榮周邊貴行情近3成,1,apl00441
441,大安區,2,http://www.appledaily.com.tw/appledaily/article/finance/20151105/36881633/applesearch/穿越時空古代人這樣過,1,apl00442
442,大安區,3,http://www.appledaily.com.tw/appledaily/article/headline/20151105/36881669/applesearch/貸款成數低迷、屋主有感降價　何時該買房？,1,apl00443
443,大安區,4,http://www.appledaily.com.tw/appledaily/article/supplement/20151105/36881144/applesearch/寢具家飾搶買39元起,1,apl00444
444,大安區,5,http://www.appledaily.com.tw/realtimenews/article/property/20151104/725474/applesearch/北市哪裡住起來最安全？永康商圈！,1,apl00445
445,大安區,6,http://www.appledaily.com.tw/appledaily/article/headline/20151104/36879687/applesearch/貸款成數低迷、屋主有感降價　何時該買房？,1,apl00446
446,大安區,7,http://www.appledaily.com.tw/appledaily/article/headline/20151104/36880001/applesearch/跨黨挺黃國昌蔡邊拉政黨票,1,apl00447
447,大安區,8,http://www.appledaily.com.tw/appledaily/article/headline/20151103/36877555/applesearch/貸款成數低迷、屋主有感降價　何時該買房？,1,apl00448
448,大安區,9,http://www.appledaily.com.tw/appledaily/article/headline/20151102/36871930/applesearch/貸款成數低迷、屋主有感降價　何時該買房？,1,apl00449
449,大安區,10,http://www.appledaily.com.tw/appledaily/article/property/20151031/36874066/applesearch/人口第4密高市新興區房價漲5％,1,apl00450
450,大安區,11,http://www.appledaily.com.tw/appledaily/article/supplement/20151031/36872635/applesearch/品牌床墊寢具搶買5折起,2,apl00451
451,大安區,12,http://www.appledaily.com.tw/appledaily/article/property/20151031/36873120/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,2,apl00452
452,大安區,13,http://www.appledaily.com.tw/appledaily/article/property/20151030/36870608/applesearch/看準都更潛力大安區店面3億成交,2,apl00453
453,大安區,14,http://www.appledaily.com.tw/appledaily/article/property/20151030/36870906/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,2,apl00454
454,大安區,15,http://www.appledaily.com.tw/realtimenews/article/local/20151029/721555/applesearch/酒店擦撞被圍毆　兄弟尋仇當街開槍,2,apl00455
455,大安區,16,http://www.appledaily.com.tw/realtimenews/article/property/20151029/721695/applesearch/東區店面3億成交　區域近1年新高,2,apl00456
456,大安區,17,http://www.appledaily.com.tw/appledaily/article/property/20151029/36866425/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,2,apl00457
457,大安區,18,http://www.appledaily.com.tw/realtimenews/article/property/20151028/720989/applesearch/豪宅交易冷　由售轉租增3成,2,apl00458
458,大安區,19,http://www.appledaily.com.tw/appledaily/article/property/20151028/36865802/applesearch/房仲倒店潮北市大安信義最慘,2,apl00459
459,大安區,20,http://www.appledaily.com.tw/appledaily/article/property/20151028/36866416/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,2,apl00460
460,大安區,21,http://www.appledaily.com.tw/realtimenews/article/property/20151027/720155/applesearch/北市信義、大安區　房仲再爆倒店潮,3,apl00461
461,大安區,22,http://www.appledaily.com.tw/realtimenews/article/life/20151027/720134/applesearch/昨遷出官舍時機敏感　北市地政局長：巧合,3,apl00462
462,大安區,23,http://www.appledaily.com.tw/appledaily/article/supplement/20151027/36863681/applesearch/經典漢堡排肉嫩多汁飄奶味,3,apl00463
463,大安區,24,http://www.appledaily.com.tw/appledaily/article/property/20151027/36863404/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,3,apl00464
464,大安區,25,http://www.appledaily.com.tw/appledaily/article/property/20151026/36862543/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,3,apl00465
465,大安區,26,http://www.appledaily.com.tw/appledaily/article/property/20151025/36860954/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,3,apl00466
466,大安區,27,http://www.appledaily.com.tw/realtimenews/article/life/20151024/718202/applesearch/鉛管危害人體　衛生局：先開水2分鐘再用,3,apl00467
467,大安區,28,http://www.appledaily.com.tw/appledaily/article/property/20151024/36859178/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,3,apl00468
468,大安區,29,http://www.appledaily.com.tw/appledaily/article/property/20151024/36857879/applesearch/大安齊麟近富陽生態公園,3,apl00469
469,大安區,30,http://www.appledaily.com.tw/realtimenews/article/property/20151023/717328/applesearch/【建案搶先看】天龍新案大安齊麟　單價沒破百？,3,apl00470
470,大安區,31,http://www.appledaily.com.tw/appledaily/article/property/20151023/36856679/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,4,apl00471
471,大安區,32,http://www.appledaily.com.tw/appledaily/article/supplement/20151023/36855829/applesearch/品牌兒童用品下殺5折起,4,apl00472
472,大安區,33,http://www.appledaily.com.tw/appledaily/article/property/20151023/36857310/applesearch/采菊定期辦外燴濃濃人情味,4,apl00473
473,大安區,34,http://www.appledaily.com.tw/appledaily/article/property/20151022/36853053/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,4,apl00474
474,大安區,35,http://www.appledaily.com.tw/appledaily/article/finance/20151022/36854553/applesearch/北市房價蛋黃區破了,4,apl00475
475,大安區,36,http://www.appledaily.com.tw/realtimenews/article/property/20151021/716264/applesearch/北市蛋黃破了　大安、信義跌至8字頭,4,apl00476
476,大安區,37,http://www.appledaily.com.tw/realtimenews/article/property/20151021/715858/applesearch/雙北買房壓力大　貸款成數最低僅5成,4,apl00477
477,大安區,38,http://www.appledaily.com.tw/realtimenews/article/politics/20151021/715836/applesearch/宋楚瑜首波文宣曝光！　以拋開藍綠統獨為主軸,4,apl00478
478,大安區,39,http://www.appledaily.com.tw/appledaily/article/property/20151021/36852021/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,4,apl00479
479,大安區,40,http://www.appledaily.com.tw/appledaily/article/property/20151020/36849579/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,4,apl00480
480,大安區,41,http://www.appledaily.com.tw/appledaily/article/property/20151020/36849269/applesearch/雙北高價法拍屋爆大量,5,apl00481
481,大安區,42,http://www.appledaily.com.tw/realtimenews/article/property/20151019/714690/applesearch/【財訊】新莊副都心房價腰斬？驚見3字頭,5,apl00482
482,大安區,43,http://www.appledaily.com.tw/realtimenews/article/life/20151019/714294/applesearch/有錢人都住信義區？　結果讓人嚇一跳,5,apl00483
483,大安區,44,http://www.appledaily.com.tw/appledaily/article/property/20151019/36847876/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,5,apl00484
484,大安區,45,http://www.appledaily.com.tw/appledaily/article/property/20151018/36846254/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,5,apl00485
485,大安區,46,http://www.appledaily.com.tw/realtimenews/article/local/20151017/713232/applesearch/韓女來台賣淫　降價每天接客4、5人,5,apl00486
486,大安區,47,http://www.appledaily.com.tw/realtimenews/article/fun/20151017/712902/applesearch/【祕密客】美味的原點,5,apl00487
487,大安區,48,http://www.appledaily.com.tw/appledaily/article/property/20151017/36844530/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,5,apl00488
488,大安區,49,http://www.appledaily.com.tw/appledaily/article/supplement/20151017/36843570/applesearch/藝人陶嫚曼熱愛異國料理文青咖啡店品人生,5,apl00489
489,大安區,50,http://www.appledaily.com.tw/appledaily/article/property/20151017/36843015/applesearch/六張犁商圈店面月租每坪衝3800元,5,apl00490
490,大安區,51,http://www.appledaily.com.tw/realtimenews/article/forum/20151016/713089/applesearch/結盟，只為了拉下國民黨？,6,apl00491
491,大安區,52,http://www.appledaily.com.tw/realtimenews/article/property/20151016/712626/applesearch/帝寶價跌　皇翔御琚每坪290萬奪豪宅王,6,apl00492
492,大安區,53,http://www.appledaily.com.tw/appledaily/article/property/20151016/36840778/applesearch/代銷跨行建築又一案創意家好地段蓋好房子,6,apl00493
493,大安區,54,http://www.appledaily.com.tw/appledaily/article/entertainment/20151016/36841899/applesearch/郭書瑤召李毓芬孟耿如輪陪就是沒揪毒金陽,6,apl00494
494,大安區,55,http://www.appledaily.com.tw/realtimenews/article/forum/20151015/712267/applesearch/灣生爺爺奶奶回家了,6,apl00495
495,大安區,56,http://www.appledaily.com.tw/appledaily/article/supplement/20151015/36838761/applesearch/火燒皮薩豬肉嫩多汁飄酒香,6,apl00496
