_id,area,content,count,date,link,page,pk,title
601,大安區,〔記者謝君臨／台北報導〕心情不好竟潑尿！從事駕駛工作的駱姓男子，日前將尿液裝入紙杯，至停車場內隨機潑灑於他人轎車車門，女車主牽車時，發現座車殘有不明液體，還傳來陣陣尿騷味，報警逮人。駱男到案後坦承犯行，但因潑尿僅構成公然侮辱，而非女車主提告的強制罪，台北地檢署調查後，今將駱男處分不起訴。今年5月，駱姓男子因心情不佳，帶著裝有尿液的紙杯，閒晃至北市大安區某停車場內，挑選一輛不中意的車子後，隨即將紙杯內的尿液朝車門潑灑，而後從容離去。女車主要牽車時，聞到一股尿騷味，擔心車輛遭人動手腳，報警處理，警方調閱監視器發現駱男惡行，循線將他逮捕送辦。駱男到案後，坦承因心情不好犯案，紙杯內裝的則是尿液與清潔劑，女車主則控告他涉強制罪，惟檢察官調查認為，駱男所為與強制罪構成要件不符，頂多構成公然侮辱，因而將駱男處分不起訴，但女車主仍可對駱男提民事訴訟求償。,115,2015-09-08  16:36,http://news.ltn.com.tw/news/society/breakingnews/1438099,8,ltn00602,紙杯裝尿潑人車門 男被逮稱「心情不好」
602,大安區,〔記者鍾泓良／台北報導〕市長柯文哲下令拆營業性廚房違建，台北市建管處八月一日公布四百廿一件「危險廚房」，並發函勒令於十月一日前自行改善，否則將強制拆除。但「四二一專案」實施將近一個月，目前自行改善的只有卅件，改善率不到十％，到月底恐難全數自行改善。許多餐廳占用防火巷作為營業性廚房使用，並在巷弄內放置瓦斯爐或烤箱，不僅恐會引起火災，還會阻礙逃生路線。因此建管處發函，要求列管四百廿一處危險廚房自行改善。建管處要求，九十四年以後的違建必須全部拆除；九十三年以前的危險廚房，必須在十月以前將將瓦斯爐具、烤箱等設備移除，否則將強制拆除。但根據建管處昨日公布的改善情形，四百廿一處危險廚房，僅有卅件已改善，改善率僅七％。而違規數最多、共有一百五十處的大安區，僅有六處改建，改善率只有四％。建管處發言人洪德豪指出，強制拆除後，會向所有人收取代拆除費用，但《台北市違章建築強制拆除收費辦法》修正草案仍在議會審議，若依面積計算收取費用，市府等於「拆一件賠一件」。對於改善率過低，違建處理科長李松鶴表示，因為改善方式較容易，只要相關設施移除就好，所以建管處對於在期限內自行改善有信心。他也強調，若由建管處強制拆除，那麼商家的既存違建也會一併拆除，且不得復建。台北市營業性廚房違建案改善情形,116,2015-09-08,http://news.ltn.com.tw/news/local/paper/913667,8,ltn00603,〈台北都會〉421件危險廚房 僅30件完成改善
603,大安區,〔記者蕭婷方／台北報導〕部分傳統市場空攤率高、閒置物品堆積雜亂、空氣不流通，導致買菜人潮越來越少，不僅攤商嘆生意難做，周邊居民也抱怨連連，北市府近來啟動市場改建廿年計畫，預計重新評估所有公有市場空攤率、經營模式等，擬訂定市場改建規劃，部分老舊、空攤率高的市場近年可能走入歷史，今年已編列預算協助信維、幸安市場攤商停業。據市場處統計，公有市場與商場計有五十一處，南機場市場、蘭州市場、信維市場、龍山與雙園等傳統市場空攤率一直居高不下，全北市現空攤數合計二百六十攤，其中不少攤位也因區位不佳、市場老舊等因素，長期都租不出去，市場處曾針對各市場提出因應對策，仍無結果。產發局副局長王三中說，市場處現規劃市場改建廿年計畫，全面性盤點市場用地現況，評估建物使用年限、使用情形以及經營現況等條件，而鄰近區域內是否有相同功能、有替代性傳統市場也在評比之列，逐一列出北市短、中、長程需改建、退場的傳統市場。但大直市場自治會會長蔡松忍憂，早期興建市場沒有建蔽率限制，現法定建蔽率只有五十％，改建後面積勢必會縮小，再依法退縮，市場一樓層完整性被破壞，攤商生意將大受影響。對此，王三中回應，也有部分傳統市場處精華地段，容積率也沒用完，如北市大安區內的信義市場，地理位置佳、人潮也不少，現只蓋了一層樓，為增加土地使用效益，也會考慮改建。王強調，市場改建廿年計畫只是建議改建時程，但改建詳細計畫還是會視個案決定。信維市場內超過三分之二攤位閒置成倉庫，堆滿雜物。（資料照，記者蕭婷方攝）,117,2015-09-08,http://news.ltn.com.tw/news/local/paper/913674,8,ltn00604,〈台北都會〉北市老舊、空攤率高市場 啟動改建
604,大安區,〔記者姚岳宏／台北報導〕真的以為「黑白馬力夯」？以39歲男子鄭光哲為首的3男竊車搶奪集團，專偷黑色或白色MAZDA3轎車，懸掛偷來的車牌後，在街頭隨機行搶，至少犯下10餘起竊盜及北市2起搶奪案。落網後，警方詢問：「為什麼專偷馬3？」3人異口同聲說：「馬3好偷又好開，黑白的又不醒目！」警方調查，20多歲許姓女子日前清晨在台北市大安區基隆路二段，邊走路、邊講手機時，突被後方一名陌生男子搶走包包，她被嚇到呆立、當場說不出話來；對方得手後，立即搭上接應轎車離去。大安警分局調閱監視畫面，發現歹徒先在前一個紅綠燈放下1男，快步奔向許女、一把搶走皮包後，再火速搭車離去。警方鎖定3嫌犯案，3人都是有前科的竊車賊；昨前往台北市文山區及新北市新店區逮人，逮捕3嫌之一的50歲江晨齊時，江躲在衣櫥裡，被警方揪出，並在車上找到毒品。警方調查，3嫌將偷來的車牌裝在馬3贓車上，懸掛約一天就會「更換」，還把偷來的車牌改掛在新偷車上，藉此「偷龍轉鳳」，規避警方查緝。警方逮捕竊車搶奪的主嫌鄭光哲。（記者姚岳宏攝）鄭嫌作案的馬自達3轎車。 （記者姚岳宏攝）,118,2015-09-07,http://news.ltn.com.tw/news/society/paper/913317,8,ltn00605,專偷馬3 賊讚「好偷又好開」
605,大安區,〔記者姚岳宏／台北報導〕真的以為「黑白馬力夯」！39歲男子鄭光哲為首的竊車搶奪集團，專偷黑色或白色的馬自達3轎車，再懸掛偷來車牌，利用此車在街頭找人行搶，前後至少犯下10餘起竊盜及北市2起搶奪案，問他們為何專偷馬自達3做案，他們竟異口同聲說「馬自達3車好偷又好開，黑白的又比較不醒目！」上月29日清晨4時50分左右，20多歲的許姓妙齡女子走在台北市大安區基隆路，剛過敦化南路口時，突然被後方1名陌生男子一把搶走身上包包，對方得手後即上接應轎車離去。轄區大安警方根據監視器畫面，發現歹徒先在前一個紅綠燈放下1人，搶走皮包後，火速搭車離去，看得出他們犯案經驗豐富，警方擴大搜尋監視器畫面，鎖定3嫌犯案，發現他們10年多前都是竊車賊，後來竟結合在一起當搶匪。其中，警方到北市文山區下崙街逮其中50歲江晨齊時，江男一度躲在衣櫥裡，後仍被警方識破，警訊後將3人搶奪、竊盜及毒品罪嫌送辦。☆少一份毒品就多一份健康，自由時報提醒您遠離毒品☆相關影音警方逮捕竊車搶奪的主嫌鄭光哲。（記者姚岳宏攝）鄭嫌偷來利用做案的馬自達3轎車。（記者姚岳宏攝）鄭嫌等人作案衣服及竊車等工具。（記者姚岳宏攝）鄭嫌等人開著偷來的車輛（亮車燈者），街頭隨機找人行搶，畫面左下角許姓女子後來遭搶。（記者姚岳宏翻攝）嫌犯江晨齊躲在衣櫥裡仍被警識破遭逮。（記者姚岳宏翻攝）,119,2015-09-06  16:47,http://news.ltn.com.tw/news/society/breakingnews/1436058,8,ltn00606,賊讚馬自達3「好偷又好開」真以為「黑白馬力夯」
606,大安區,社民黨大安區立委參選人范雲今批評洪秀柱閉關3天顯然一無所獲，並指洪的發言內容只是既空洞又充滿口號式的宣言。（資料照，記者羅沛德攝）〔即時新聞／綜合報導〕國民黨總統參選人洪秀柱日前突然宣布停止所有行程、暫時閉關，並於今早召開出關記者會，不過社民黨大安區立委參選人范雲今則批評洪秀柱閉關顯然一無所獲，並指洪的發言內容只是既空洞又充滿口號式的宣言。洪秀柱今上午於記者會發表閉關3天的心得，除為「國家病了」表示歉意，更重申參選初衷及決心，強調會比以往更堅定的走下去。不過據《ETtoday》報導，社民黨立委參選人范雲則批評洪秀柱，雖閉關3天卻一無所獲。范雲指出，立法院開議在即，但洪秀柱對於曾提出的廢除證所稅、提高加班上限的爭議，以及目前規劃的長照保險服務量不足，將流於現金給付等問題，卻未交代要如何應對及處理。范雲認為，洪的發言只是充滿空洞又口號式的宣言。范雲也批評，治理國家並非心得感想比賽，她也建議洪應站在公平正義這邊，像是將證所稅回歸為依所得多寡來課稅，以及讓外勞也能平等受惠的長照體系等。洪秀柱今上午於記者會發表閉關3天的心得，除為「國家病了」表示歉意，更重申參選初衷及決心，強調會比以往更堅定的走下去。（記者王藝菘攝）,120,2015-09-06  15:24,http://news.ltn.com.tw/news/politics/breakingnews/1435982,8,ltn00607,洪秀柱出關...  范雲批：發言空洞
607,大安區,〔記者邱俊福／台北報導〕「拒絕連戰犯台」、「不恥連戰通敵」，台灣獨立黨為了抗議前副總統連戰赴中國參加閱兵，今天傍晚有8名成員赴其連戰位在台北市大安區的住所前舉牌抗議、呼口號，隨即離開到台北市SOGO百貨繞行一周，要求過往汽、機車按喇叭呼應，最後搭捷運離開。轄區台北市警大安分局獲報後，非常重視，已經加強附近的巡邏，確保住處安全，並跟抗議者溝通，避免擦槍走火。台灣獨立黨赴前副總統連戰住處抗議、繞行（記者邱俊福攝）,121,2015-09-03  17:32,http://news.ltn.com.tw/news/politics/breakingnews/1433378,9,ltn00608,不恥連戰   台灣獨立黨舉牌抗議
608,大安區,〔記者謝君臨／台北報導〕陳姓男子與蘇姓妻子結褵多年，但日前妻子卻在電腦中發現丈夫與另名鄧姓女子的對話，懷疑2人關係匪淺，而後蘇女竟撞見鄧女搭上丈夫座車，氣得當場開門怒吼「妳給我下車！」，雙方發生肢體衝突，鄧女控告蘇女傷害，蘇女則反控對方通姦。台北地檢署調查期間，雙方和解撤告，檢方因而將3人處分不起訴。據悉，陳男與妻子住在北市大安區，雙方平常在家都是共用電腦，某天陳男用完電腦後沒有將LINE登出，妻子使用時發現好奇查看，發現丈夫竟與另名鄧女有說有笑，蘇女因而懷疑2人關係匪淺，暗中不動聲色觀察。今年2月，蘇女撞見丈夫與鄧女一起用餐，而後鄧女還搭上丈夫座車，當下她氣得衝前打開車門，怒斥：「妳給我下車！」雙方爆發肢體衝突，陳男見狀立即上前調解，向妻子解釋兩人是多年好友，並非妻子所想的那種關係，儘管如此，鄧女仍對蘇女提告傷害，而蘇女則反控鄧女與丈夫通姦。事後，雙方透過律師調解，鄧女向蘇女表示自己已有婚姻，和陳男是多年好友，兩人只是「單純聊天敘舊」，與陳男並無踰矩行為，願意撤回告訴，蘇女見對方真誠以對，再加上丈夫也向她保證並無出軌，選擇相信，也撤回告訴。檢察官審酌雙方達成和解撤告，今將3人不起訴處分。,122,2015-09-02  18:54,http://news.ltn.com.tw/news/society/breakingnews/1432292,9,ltn00609,「妳給我下車！」 妻見丈夫車上竟載著...
609,大安區,〔記者郭安家／台北報導〕社民黨大安區立委參選人范雲日前走訪基層，拜訪師大商圈龍泉里長龎維良，豈料，龎決定以無黨籍身分投入該區選戰，反而成了范的競爭者。目前北市八選區藍綠兩大黨以外的小黨、無黨籍參選人爆炸，已累積廿五位；參選人則共卅四位。但有民進黨民代表示，雖然市黨部表態支持某些小黨參選人，但支持者恐分裂投票，因人情支持國民黨現任立委。台北市八選區現任立委國民黨佔七席、民進黨一席，目前民進黨僅提名兩人，但無黨籍參選人竟累積至八位，另外，台灣獨立黨推派五位參選人、社民黨推派四位、樹黨推派三位，至於親民黨、新黨、台聯黨、綠黨及人民民主陣線各一位；八區共有卅四位參選人。目前內湖、南港區共六位參選人，除信義區五位、北投區三位，其餘選區皆四位參選會。民進黨台北市黨部主委黃承國說，已確定內湖、南港區禮讓親民黨參選人黃珊珊，並支持文山區無黨參選人李慶元、中正區時代力量參選人林昶佐；至於大安區及中山、松山區，或者松山、信義區，綠營則要支持有可能當選的人，保留態度，希望小黨或第三勢力整合成一組人。但一位民進黨民代說，目前民進黨基層支持者態度保守，認為情勢大好，但黨中央多個選區卻不提名，現在要樁腳支持哪位小黨或第三勢力參選人「不容易」、「市議員也喊不動，很麻煩」、「選情滿冷的」；他預估明年會出現分裂投票，民眾總統投蔡英文，立委「人情票」投給國民黨立委。龎維良坦言，第三勢力或無黨參選是「mission impossible」（不可能的任務），年輕人就是要讓它變成「possible」（可能）；大安區立委蔣乃辛已高齡六十七歲，「年輕人的未來由我們自己決定，而不是長輩來決定。」,123,2015-08-31,http://news.ltn.com.tw/news/local/paper/911386,9,ltn00610,〈台北都會〉立委參選爆炸 民進黨恐分裂投票
610,大安區,〔記者黃立翔／台北報導〕昨受低壓帶及西南氣流北移雙重影響，各地下起大雨，截至晚上九點，南投縣竹山、集集一天降雨均已達豪雨（一百卅毫米）等級，台北市大安區、南港區、文山區等地也降下超過一百毫米的日降雨量。氣象局昨晚仍持續發布豪雨特報，今天西半部仍有大雨或豪雨以上機率，這種不穩定天氣將會延續到下週一、全國中小學開學日，上學別忘帶雨具。中央氣象局昨對台中市、彰化縣、南投縣、雲林縣、嘉義縣、台南市、嘉義市、高雄市、屏東縣發布豪雨特報，並對北北基、宜蘭縣、桃園市、新竹縣市、苗栗縣、澎湖縣發布大雨特報。果然，南投竹山、集集昨日降雨各達一四五、一三○毫米的豪雨等級，北市大安、南港與文山也均破百，信義區則逼近一百毫米。中央氣象局預報員陳柏榮說，今起到下週一，仍然會受到西南氣流影響，各地還是會有局部大雨或豪雨發生機率。下週二起西南氣流北移，中南部地區仍會出現有短暫陣雨或雷雨。北市昨日下午下起滂沱大雨。（記者張嘉明攝）,124,2015-08-28,http://news.ltn.com.tw/news/life/paper/910402,9,ltn00611,西南氣流影響 各地今仍要留意大雨
611,大安區,〔記者劉慶侯／台北報導〕北市刑警大隊偵五隊日前獲報，北市大安區嘉興街一帶陳姓幫派分子擁槍自重，並涉及多起暴力討債事件，今日發對方出門時行走搖搖晃晃便予攔查，陳嫌一度與警方扭打脫逃，但仍被圍捕擒獲，警方在陳嫌家中查獲已上膛之白朗寧手槍1把、AK47長槍1把、子彈39顆、K他命毒品69.16公克等贓證物。綽號「阿哲」的嫌犯陳偉哲，35歲、有組織、槍砲、殺人未遂、強盜、妨害自由等多項重大暴力犯罪刑案紀錄，先後參與竹聯幫、四海幫之幫派組織活動10餘年，長期以暴力討債維生，並染有施用K他命惡習。陳嫌遭警拘捕前才剛大量施用K他命致精神恍惚，鼻孔仍有殘餘K他命，惟仍矢口否認持有槍枝之犯行，辯稱是友人綽號「阿偉」所寄放，他目前業已洗心革面從事餐飲業。陳嫌被逮捕時神色自若，供稱跟隨其竹聯幫老大綽號「楊拐」多年，曾夢想自立門戶，以竹聯「血堂」名號打天下，然時不我予未能打出一片江山即遭警方查獲。☆少一份毒品就多一份健康，自由時報提醒您遠離毒品☆嫌犯陳偉哲。（記者劉慶侯攝）警方查獲械彈。（記者劉慶侯攝）,125,2015-08-26  15:48,http://news.ltn.com.tw/news/society/breakingnews/1424717,9,ltn00612,幫派殺手吸毒擁槍彈 藏粉紅女襪拒捕
612,大安區,用藥講座振興醫院藥劑科藥師呂友敏8月28日晚上6時至8時，在文化大學大夏館九樓904教室（台北市大安區建國南路二段231號）主講「『藥』如何顧好心臟？－『藥』好好吃，心臟健康有保障！」。現場將有血壓測量及心臟病健康防治衛教。此活動需事先報名，報名電話為（02）2826-4400轉3479。,126,2015-08-25,http://news.ltn.com.tw/news/life/paper/909769,9,ltn00613,《健康充電站》用藥講座
613,大安區,〔記者張瑞楨／台中報導〕台中市第一選區議員楊永昌，去年11月選舉之前，與胞妹楊秀女偽造9份公文，再把公文製造成大型競選看板四處懸掛，宣傳自己的服務與爭取經費建設績效，爭取選民的支持，楊永昌辯稱不知情，強調看板是創意，檢察官卻查出某無線新聞台選前曾播放楊永昌受訪，大談選舉看板有與公文的新聞，證實楊永昌知情，依偽造文書罪與公職人員選舉罷免法，將楊永昌與胞妹楊秀女2人起訴。起訴書指出，楊永昌選區是台中市大甲區、大安區與外埔區，因選舉競爭激烈，希望能爭取選民支持順利當選，與胞妹剪貼偽造公文共9份，交給廣告公司掃描成電子檔，編排製成大型的競選看板廣告，懸掛選區各地。起訴書顯示，上述廣告主要有四項議題，其一是「會勘大甲區日南地區服務中心設置簡易辦公室」、「台中市大甲區公所日南地區服務中心設置簡易辦公室」、「台中市大甲地政事務所於北台中服務中心設置簡易辦公室」，被偽造機關依序為台中市政府民政局、大甲區公所與台中市政府地政局。其二是「准予大甲鎮日南慈德宮土地，農業用地合法變更宗教專用區」、「准予大甲鎮日南慈德宮合法土地變更寺廟用地」、「准予大甲鎮日南慈德宮土地，農業用地合法變更宗教專用區」，被偽造機關為台中縣市合併改制前的台中縣政府地政局、台中縣政府與台中縣政府都市發展局。其三為「大甲區風雨操場乙案」公文2份，被偽造機關為台中市政府教育局與大甲區公所，其四為偽造前台中市長胡志強的函覆公文，內容為捏造胡志強函覆楊永昌，「有關貴席第一屆第二次臨時會專案報告第八案『市政府字（應為自）九十九年度開始規劃十二作（應為座）國民運動中心，目前僅三座運動中心陳報行政院體委會核定，其餘九座進度延宕落後，請積極推動辦理』之辦理情形詳如說明」。楊永昌宣指他擔任30多年民代，每次選舉都有看板，去年製造100多面看板，都由胞妹與廣告公司負責，他不知情，但他強調，包括日南服務中心、宗教專用區、大甲體育場風雨操場與大甲聯合運動中心，是由他提案爭取，至於偽造的公文，是競選團隊的「創意」，讓選民知道他爭取經費與建設，但他不知公文偽造內容。不過，檢察官卻發現，去年10月28日傍晚，某無線電視台播放「市議員楊永昌平時勤服務，選舉看板寫清楚有創意」的新聞，指楊永昌選舉看板有創意，為地方服務與爭取的建設項目，都有公文為證，楊永昌還在訪問中說，看板呈現他為當地努力爭取的工程項目，「並有市府等單位的公文為證」，顯示楊永昌早於選前約1個月就知情，依偽造文書罪與公職人員選舉罷免法將楊永昌與胞妹楊秀女2人起訴。國民黨中市議員楊永昌（資料照，記者唐在馨攝）,127,2015-08-24  12:29,http://news.ltn.com.tw/news/society/breakingnews/1422146,9,ltn00614,偽造公文秀政績   中市議員與胞妹偽造文書等罪起訴
614,大安區,〔記者徐義平／台北報導〕東區店面空置率拉高，部分房東乾脆採取「分割店面」方式，將店面一分為多，分割後的店面坪數縮小，自然降低每間店面的月租金。例如日前才創實價最貴的忠孝東路四段「店王」，易主後，店面一切為三，兩間已有業者承租，其中一間「分割店面」約卅．七九坪，實價揭露為每月租金五十五萬元，每月每坪約一萬七八六四元，為目前北市大安區實價前十高的租金行情。近幾年東區商圈除國際品牌進駐大面積店面熱絡外，東區巷內則出現不少分割式店面；第一太平戴維斯總經理高銘頂表示，因東區商圈有不少以流行小物為主的店面，坪數需求不大，房東將一間店面分割成多間，並將月租金設定在十萬元，單坪租金還可以拉高。他指出，以正忠孝東路上店面每坪月租動輒二萬元為例，卅坪月租就達六十萬，店家每月營業額至少要二百萬元才有獲利空間，平均日營業額要達六．六七萬元，經營壓力相當大。相對的，若是月租十萬元的巷內分割式店面，月營業額約卅萬元便可創造獲利空間，平均每天營業額一萬元，租金壓力相對小。,128,2015-08-24,http://news.ltn.com.tw/news/business/paper/909388,9,ltn00615,分割店面月租降 單價未必低
615,大安區,肝病衛教講座國泰綜合醫院肝臟中心主任胡瑞庭8月29日上午9時30分至11時30分，在該院本館7樓視訊會議室（台北市大安區仁愛路四段280號）主講「酒精性肝病」。此活動需事先報名，報名電話為（02）2708-2121轉3123。,129,2015-08-23,http://news.ltn.com.tw/news/life/paper/909189,9,ltn00616,《健康充電站》肝病衛教講座
616,大安區,記者葉思含／專題報導、攝影台北市中心預售案「大安森霖」距離大安森林公園僅1分鐘路程，地段相當精華，規劃11.66~25.23坪挑高複式空間產品，每戶總價1600~4000萬元，可以說是入住大安森林公園的最低門檻，擁有明星學區，很受矚目。大安森林公園被譽為台北市都市之肺，加上坐擁新生國小、金華國中學區，購屋指名度向來高，「大安森霖」基地位在和平東路一段大安行政中心旁，走路到大安森林公園僅需1分鐘，寶佑廣告有限公司總經理許德賢表示，該案近師大商圈，距離捷運大安森林公園站、古亭站、東門站約700~900公尺之間，到各捷運線都很便捷。「大安森霖」基地面積64坪，規劃地上14樓、地下1樓建築，設計單層3戶，分別是25.23坪A戶、11.66坪B戶與14.3坪C戶，共38戶，為挑高3~4.2米複層式空間產品，每戶面寬近4米，和一般1房產品不同，擁有大陽台設計，頗為舒適。休閒設施有大廳、健身房、交誼廳，無停車位規劃，降低總價與購屋門檻。外觀由國內十大建築師吳非士設計，四面採用石材。建材配備相當多元，衛浴使用V&B;檯面和Grohe馬桶，廚房採用德國Leicht廚具、林內抽油煙機、BEST電陶爐，並配備義大利ARISTON洗脫烘，全室採80X80公分拋光石英磚。寶佑廣告有限公司總經理 許德賢「大安森霖」地段精華，為台北市大安區燙金門牌，可以說是大安森林公園周邊10年來最低總價推案，擁有最具指名的新生國小、金華國中明星學區，為入住大安區的最低門檻，且付款方式輕鬆，定簽1成，自備155萬元起，結構工程0付款，總價1888萬元入住大安森林公園生活圈。「大安森霖」可於客廳和臥室之間設計簡易用餐空間或書房。「大安森霖」樣品屋規劃25.23坪A戶，設計開放式廚房與客廳。,130,2015-08-22,http://news.ltn.com.tw/news/consumer/paper/908705,9,ltn00617,大安森霖 森林公園旁複層式小宅
617,大安區,〔記者楊國文／台北報導〕台北市大安區某大樓頂樓6樓陳姓女住戶，被其他住戶指控在頂樓平台蓋違建，並隔5間套房出租牟利，訴請拆除違建，將頂樓還給所有住戶使用，並以「不當得利」理由，要求支付其他住戶相當於租金收入的賠償，高等法院認定，陳姓女住戶所為已構成無權占用，今判應拆除頂樓平台的違建，並支付不當得利給其他住戶，金額從4286元至79202元不等。仍可上訴。6樓陳姓女住戶主張，76年間購屋時，頂樓違建即存在，前手住戶告知，該違建在建商蓋好時已搭建完成，其他住戶對違建一事，從未表示反對，也未干涉過，可見得其他住戶對她具有頂樓平台使用權，已經「默示同意」，因此她使用頂樓平台並非無權占有，也無不當得利行為。但其他住戶否認頂樓平台訂有分管契約，事前也不清楚6樓住戶增建違建等事，並未同意其占用頂樓平台。高等法院認定，6樓陳姓婦人無法證明取得其他住戶同意，即在頂樓平台共30多坪土地增建違建，並隔成5間套房出租使用，並在套房外設置雨遮、走道供承租房客使用，而不讓其他住戶使用，已屬無權占用，今判6樓住戶陳婦敗訴，應拆除頂樓平台的違建，並支付不當得利給其他住戶。,131,2015-08-21  19:26,http://news.ltn.com.tw/news/society/breakingnews/1419896,9,ltn00618,頂樓違建隔套房出租 判拆除並支付不當得利
618,大安區,〔記者邱俊福／台北報導〕「sorry！I am lost」，1名法籍男子日前騎車誤闖北市信義快速道路，遇警攔檢時，向警方問路，經警方要求脫下安全帽，才發現滿身酒氣，原來是酒駕，經酒測值達0.8MG/L，訊後依法送辦。警方說，37歲法姓男子為一所公立大學博士畢業，已取得台灣外僑永久居留權，有公共危險素行前科。他向警方表示，當日和朋友在大安區朋友家中飲酒，約喝了1瓶紅酒，覺得非常清醒，沒有酒醉的感覺，所以就直接騎車回家，沒想到對路況不熟，誤闖快速道路。台北市警保安大隊第二中隊日前深夜在北市信義區信義快速道路往南方向執行路檢勤務時，突見1部150CC機車出現在信義快速道路，明顯違規，經上前指揮該機車停車受檢，發現是名外籍男子，他向警方說佯裝迷路，並稱要回新店安坑家中。警方為安全起見，先請其靠邊停車與脫下安全帽、口罩，經詢問是否有喝酒，其回稱沒有喝，但身上卻不斷散發出濃濃的酒味及面帶酒容，隨後才坦承剛剛有和朋友一起喝酒，經測得酒測值達0.8MG/L，超出法定標準甚多，當場依公共危險逮捕偵訊後移送法辦。☆飲酒過量  有害健康  禁止酒駕☆法籍男子酒駕騎機車誤闖快速道路，遭警查獲（記者邱俊福翻攝）,132,2015-08-21  16:51,http://news.ltn.com.tw/news/society/breakingnews/1419771,9,ltn00619,外籍男子誤闖快速道路 靠近才知全身酒味
619,大安區,〔記者蔡亞樺、郭逸／台北報導〕落實「使用者付費」，台北市全市五萬多個路邊汽車停車格位，位在「街、路」的免費停車格，下月起全面收費，十二月底，「巷、弄」免費汽車格位納入收費。「巷、弄」免費汽車停車格，第一階段從本月三十一日實施收費，包括和平東路二段九十六巷等七十條巷弄，引來龍淵里長不滿，懷疑針對「特定里」實施，無法諒解。北市停車管理工程處長謝銘鴻昨允諾暫緩實施，將重擬辦法，待訂定統一通案辦法出爐再收費。北市議員王欣儀接獲龍淵里長汪吉秋投訴，指出八月初收到停管處公告，告知里內巷弄包括和平東路二段九十六巷及二十弄、和平東路二段十八巷等三條巷弄，三十一日起收費，龍淵里成為大安區「第一個」全面實施路邊汽車停車格收費的里！汪吉秋昨受訪時說，該里都要收費，事先未說明，且全市有四六五個里，為何龍淵里是第一個被開刀的里，他覺得不合理，也不明白收費標準為何，他不反對收費，但若要收費，就要全市一起收才公平。市長柯文哲最講求SOP，市府應清楚說明標準是什麼。文山區樟文里長林淑珠表示，每個里的環境、生活型態不同，以她的里來說，有市場與兩個學區，停車需求非常大，收費對民眾來說是大事，市府推動政策時，應先廣納民意，再提出配套措施、充分溝通。不具名里長則說，有人抱怨汽車計時收費太貴，且擔心收費後，巷弄違停亂象更嚴重，警察會來頻頻開單，市府應解決停車位需求，再實施收費。謝銘鴻解釋，由於這幾條巷弄屢被反映有汽車久占的情形，因此才將其列入優先收費路段。停管處科長鄭麗淑補充，停管處以「土地權屬」及「車輛是長期占用免費停車格」為標準，判定執行收費的時程，本月三十一日起，公告收費的巷弄共七十條，不僅大安區還有北投、文山及中正區。她提到，去年開始查詢各行政區的土地權屬，若為公有地，且停車格占用頻率高，就會較早實施收費，「有些地段的土地有五、六十個地號，查詢相當耗時，但原則上仍會在年底前全面收費。」,133,2015-08-20,http://news.ltn.com.tw/news/local/paper/908266,9,ltn00620,〈台北都會〉巷弄停車提早收費 龍淵里長質疑標準
620,大安區,〔記者錢利忠／台北報導〕台北市粘姓男子為順利脫手凶宅，委託房仲出售房地時，在房屋現況說明書中「是否曾發生過非自然身故」的欄位勾選「否」，成功以4350萬元價格轉賣給龔姓買家，兩年後龔男打算轉售，才被房仲告知「凶宅很難賣」，氣得告粘男詐欺，台北地檢署認為粘男賣屋時涉隱匿凶宅事實，依詐欺罪將粘男起訴。檢方調查，粘男當初將位於大安區延吉街的1樓黃金店面，出租給黃姓男子開連鎖茶飲店，未料，97年4月27日，黃男胞弟卻在茶飲店中吸毒暴斃，導致該店面成為凶宅，乏人問津。99年11月5日，粘男為將凶宅脫手，委託房仲出售房地時，在房屋現況說明書中「是否曾發生過非自然身故」的欄位勾選「否」，隔年即成功以市價行情，將凶宅轉賣給不知情的龔男。102年5月間，龔男打算以市價脫手該筆房地，委託房仲出售時，房仲卻面有難色地告訴他「凶宅很難賣」，他這才驚覺被騙，不滿當初花高價竟買到凶宅，怒控前屋主粘男詐欺。檢方勘查房地買賣契約，以及粘男當初求售時所填具的房屋現況說明，認定粘男出售該筆房地時，涉嫌隱匿凶宅的事實，詐欺罪證明確。,134,2015-08-19  11:52,http://news.ltn.com.tw/news/society/breakingnews/1417062,9,ltn00621,花4350萬買黃金店面 想轉手竟發現是凶宅
